action,month,day,hour,count,sum,avg,std,step
PAYMENT,0,5,23,4148,29906034.35,7209.75,62.81,143
DEBIT,0,5,23,320,1296893.17,4052.79,172.46,143
TRANSFER,0,5,23,876,371734356.49,424354.29,8981.78,143
CASH_OUT,0,5,23,3455,455365724.34,131799.05,1141.63,143
CASH_IN,0,6,0,2369,330132264.88,139355.11,1575.54,144
PAYMENT,0,6,0,2078,15307082.00,7366.26,92.41,144
DEBIT,0,6,0,175,1087001.98,6211.44,309.90,144
TRANSFER,0,6,0,410,156468594.04,381630.72,10858.68,144
CASH_OUT,0,6,0,1858,241208489.89,129821.58,1508.92,144
CASH_IN,0,6,1,647,87680629.14,135518.75,3084.72,145
PAYMENT,0,6,1,584,4067414.16,6964.75,162.97,145
DEBIT,0,6,1,41,143397.59,3497.50,302.28,145
TRANSFER,0,6,1,122,50172112.43,411246.82,30386.55,145
CASH_OUT,0,6,1,518,69437380.72,134049.00,6538.04,145
CASH_IN,0,6,2,247,35135849.25,142250.40,4869.23,146
PAYMENT,0,6,2,216,1487428.34,6886.24,286.46,146
DEBIT,0,6,2,28,101939.42,3640.69,428.56,146
TRANSFER,0,6,2,24,11792662.76,491360.95,158898.61,146
CASH_OUT,0,6,2,212,30745430.41,145025.62,18398.66,146
CASH_IN,0,6,3,61,9413284.51,154316.14,10487.51,147
PAYMENT,0,6,3,37,264863.92,7158.48,752.16,147
DEBIT,0,6,3,5,6875.25,1375.05,222.03,147
TRANSFER,0,6,3,1,321884.83,321884.83,0.00,147
CASH_OUT,0,6,3,59,6365483.64,107889.55,7490.02,147
TRANSFER,0,6,4,1,30029.43,30029.43,0.00,148
CASH_OUT,0,6,4,1,30029.43,30029.43,0.00,148
TRANSFER,0,6,6,1,4004498.23,4004498.23,0.00,150
CASH_OUT,0,6,6,1,4004498.23,4004498.23,0.00,150
TRANSFER,0,6,7,2,4203369.50,2101684.75,2972202.79,151
CASH_OUT,0,6,7,1,4203349.50,4203349.50,0.00,151
TRANSFER,0,6,8,1,20.00,20.00,0.00,152
TRANSFER,0,6,10,1,3291269.80,3291269.80,0.00,154
CASH_OUT,0,6,10,1,3291269.80,3291269.80,0.00,154
CASH_IN,0,6,11,1420,204539829.91,144042.13,2127.17,155
PAYMENT,0,6,11,978,7981035.81,8160.57,145.40,155
DEBIT,0,6,11,70,328381.55,4691.17,360.34,155
TRANSFER,0,6,11,239,106772665.04,446747.55,26092.86,155
CASH_OUT,0,6,11,1098,158089834.50,143979.81,5438.88,155
CASH_IN,0,6,13,4209,598078752.41,142095.21,1233.10,157
PAYMENT,0,6,13,2913,23133626.46,7941.51,82.79,157
DEBIT,0,6,13,232,1258731.80,5425.57,227.99,157
TRANSFER,0,6,13,791,340398666.20,430339.65,8973.59,157
CASH_OUT,0,6,13,3220,429536725.56,133396.50,1153.29,157
CASH_IN,0,6,14,5681,809125544.71,142426.61,1070.34,158
PAYMENT,0,6,14,3752,29855766.67,7957.29,72.29,158
DEBIT,0,6,14,339,1846906.62,5448.10,213.95,158
TRANSFER,0,6,14,974,414614101.02,425681.83,8304.43,158
CASH_OUT,0,6,14,4067,528385244.70,129920.15,996.02,158
CASH_IN,0,6,15,6009,843946589.35,140447.09,1017.08,159
PAYMENT,0,6,15,4066,32755232.71,8055.89,70.27,159
DEBIT,0,6,15,347,2007545.70,5785.43,202.05,159
TRANSFER,0,6,15,1061,436948073.81,411826.65,8127.06,159
CASH_OUT,0,6,15,4886,633242683.15,129603.50,918.74,159
CASH_IN,0,6,16,6273,893181618.09,142385.08,1007.16,160
PAYMENT,0,6,16,4192,34082706.56,8130.42,70.00,160
DEBIT,0,6,16,356,2185251.50,6138.35,213.25,160
TRANSFER,0,6,16,1217,500848673.15,411543.69,7605.23,160
CASH_OUT,0,6,16,4914,636503959.06,129528.69,1172.95,160
CASH_IN,0,6,17,10304,1442886539.33,140031.69,776.62,161
PAYMENT,0,6,17,6696,53464696.05,7984.57,55.28,161
DEBIT,0,6,17,578,4127918.18,7141.73,190.34,161
TRANSFER,0,6,17,1842,859081065.16,466384.94,6793.93,161
CASH_OUT,0,6,17,7671,968358324.04,126236.26,734.45,161
CASH_IN,0,6,18,12672,1786335539.01,140967.14,709.90,162
PAYMENT,0,6,18,8548,68178584.15,7975.97,49.00,162
DEBIT,0,6,18,711,3622073.09,5094.34,129.51,162
TRANSFER,0,6,18,2327,1127337406.17,484459.56,6545.62,162
CASH_OUT,0,6,18,9219,1132672152.53,122862.80,756.73,162
CASH_IN,0,6,19,13989,1931588213.33,138079.08,665.74,163
PAYMENT,0,6,19,9222,74061729.45,8030.98,47.56,163
DEBIT,0,6,19,746,5630687.36,7547.84,174.53,163
TRANSFER,0,6,19,2682,1653924773.83,616675.90,7857.44,163
CASH_OUT,0,6,19,10002,1243423580.13,124317.49,611.61,163
CASH_IN,0,6,20,13747,1891444136.17,137589.59,666.54,164
PAYMENT,0,6,20,9297,79229003.26,8522.00,51.04,164
DEBIT,0,6,20,739,3212373.02,4346.92,118.02,164
TRANSFER,0,6,20,2484,1936571098.54,779617.99,10769.54,164
CASH_OUT,0,6,20,9536,1230743959.73,129062.92,670.07,164
CASH_IN,0,6,21,10298,1417922828.89,137689.15,770.33,165
PAYMENT,0,6,21,7228,61872147.48,8560.06,58.08,165
DEBIT,0,6,21,570,3081689.38,5406.47,153.32,165
TRANSFER,0,6,21,1797,1155281547.12,642894.57,10496.75,165
CASH_OUT,0,6,21,6950,899688276.18,129451.55,1114.70,165
CASH_IN,0,6,22,8122,1116029968.11,137408.27,877.85,166
PAYMENT,0,6,22,5939,51325971.87,8642.19,64.52,166
DEBIT,0,6,22,471,2566100.77,5448.20,171.83,166
TRANSFER,0,6,22,1396,1004413568.48,719493.96,13505.92,166
CASH_OUT,0,6,22,5412,702940302.00,129885.50,1034.91,166
CASH_IN,0,6,23,5405,752697151.01,139259.42,1099.50,167
PAYMENT,0,6,23,4203,35358787.44,8412.75,75.75,167
DEBIT,0,6,23,298,1422208.26,4772.51,179.28,167
TRANSFER,0,6,23,961,671452231.87,698701.59,14973.47,167
CASH_OUT,0,6,23,3373,433803106.33,128610.47,1077.77,167
CASH_IN,0,7,0,2483,338253968.40,136227.94,1520.31,168
PAYMENT,0,7,0,2109,16592207.81,7867.33,101.06,168
DEBIT,0,7,0,156,585602.21,3753.86,212.00,168
TRANSFER,0,7,0,430,251386066.23,584618.76,19344.06,168
CASH_OUT,0,7,0,1921,247651099.55,128917.80,1420.49,168
CASH_IN,0,7,1,849,118402382.67,139460.99,2673.85,169
PAYMENT,0,7,1,681,5418820.84,7957.15,169.82,169
DEBIT,0,7,1,73,221532.94,3034.70,260.81,169
TRANSFER,0,7,1,143,127887902.38,894321.00,52381.96,169
CASH_OUT,0,7,1,699,88122207.96,126068.97,2473.85,169
CASH_IN,0,7,2,311,40718745.47,130928.44,4344.34,170
PAYMENT,0,7,2,284,2154061.02,7584.72,260.87,170
DEBIT,0,7,2,24,55282.47,2303.44,374.59,170
TRANSFER,0,7,2,37,12546954.42,339106.88,29602.96,170
CASH_OUT,0,7,2,201,25531904.51,127024.40,4394.80,170
TRANSFER,0,7,3,1,5630574.63,5630574.63,0.00,171
CASH_OUT,0,7,3,1,5630574.63,5630574.63,0.00,171
TRANSFER,0,7,4,1,3680075.17,3680075.17,0.00,172
CASH_OUT,0,7,4,1,3680075.17,3680075.17,0.00,172
TRANSFER,0,7,10,3,7878622.02,2626207.34,1641357.30,178
CASH_OUT,0,7,10,2,7878602.02,3939301.01,656448.92,178
TRANSFER,0,7,12,2,5118921.46,2559460.73,111793.55,180
CASH_OUT,0,7,12,2,5118921.46,2559460.73,111793.55,180
CASH_IN,0,7,13,2760,390374463.41,141440.02,1497.74,181
PAYMENT,0,7,13,1939,18224581.66,9398.96,121.14,181
DEBIT,0,7,13,148,732885.93,4951.93,296.58,181
TRANSFER,0,7,13,465,293839007.67,631911.84,19991.37,181
CASH_OUT,0,7,13,2201,282987260.60,128572.13,1363.50,181
CASH_IN,0,7,14,6746,967072760.27,143354.99,984.25,182
PAYMENT,0,7,14,4345,37372503.75,8601.27,73.41,182
DEBIT,0,7,14,329,2288046.01,6954.55,237.29,182
TRANSFER,0,7,14,1110,889629028.45,801467.59,16710.01,182
CASH_OUT,0,7,14,4732,616067767.34,130191.84,1018.61,182
CASH_IN,0,7,15,7135,996637208.98,139682.86,926.78,183
PAYMENT,0,7,15,4575,39192467.02,8566.66,73.48,183
DEBIT,0,7,15,386,2952659.82,7649.38,243.23,183
TRANSFER,0,7,15,1246,863986085.41,693407.77,13492.06,183
CASH_OUT,0,7,15,4940,632178301.59,127971.32,884.68,183
CASH_IN,0,7,16,8010,1144285260.21,142857.09,899.35,184
PAYMENT,0,7,16,5003,41872583.91,8369.50,69.97,184
DEBIT,0,7,16,444,4235730.18,9539.93,282.62,184
TRANSFER,0,7,16,1434,1319217134.14,919956.16,17167.90,184
CASH_OUT,0,7,16,5747,725763102.40,126285.56,1127.25,184
CASH_IN,0,7,17,11437,1621670258.53,141791.58,744.05,185
PAYMENT,0,7,17,7087,58623125.73,8271.92,58.67,185
DEBIT,0,7,17,578,5312416.15,9191.03,259.82,185
TRANSFER,0,7,17,2020,1656491872.01,820045.48,12310.19,185
CASH_OUT,0,7,17,7568,941468620.66,124401.24,799.65,185
CASH_IN,0,7,18,13538,1891318858.82,139704.45,684.53,186
PAYMENT,0,7,18,8737,68347090.07,7822.72,49.40,186
DEBIT,0,7,18,677,4036610.54,5962.50,169.10,186
TRANSFER,0,7,18,2428,1999191735.07,823390.34,11497.70,186
CASH_OUT,0,7,18,9028,1095889158.72,121387.81,744.01,186
CASH_IN,0,7,19,15277,2118237414.17,138655.33,643.24,187
PAYMENT,0,7,19,9524,66895608.13,7023.90,42.51,187
DEBIT,0,7,19,804,5004589.85,6224.61,153.90,187
TRANSFER,0,7,19,2737,2347419568.51,857661.52,11402.49,187
CASH_OUT,0,7,19,10181,1240621994.95,121856.60,676.12,187
CASH_IN,0,7,20,13849,1915803034.44,138335.12,665.53,188
PAYMENT,0,7,20,9058,65992134.34,7285.51,45.45,188
DEBIT,0,7,20,720,4603424.25,6393.64,166.25,188
TRANSFER,0,7,20,2522,2135288146.18,846664.61,11944.18,188
CASH_OUT,0,7,20,9283,1142403144.77,123064.00,673.82,188
CASH_IN,0,7,21,10928,1504567848.63,137680.07,744.94,189
PAYMENT,0,7,21,7500,53890423.54,7185.39,48.74,189
DEBIT,0,7,21,620,3385402.49,5460.33,162.32,189
TRANSFER,0,7,21,1870,1545790651.06,826626.02,13102.90,189
CASH_OUT,0,7,21,6880,840899944.85,122223.83,734.88,189
CASH_IN,0,7,22,8687,1197760061.83,137879.60,838.03,190
PAYMENT,0,7,22,6240,44619413.99,7150.55,53.21,190
DEBIT,0,7,22,489,2586520.97,5289.41,170.58,190
TRANSFER,0,7,22,1415,1318097094.14,931517.38,17484.42,190
CASH_OUT,0,7,22,5756,700416607.10,121684.61,797.78,190
CASH_IN,0,7,23,6275,870077145.47,138657.71,991.04,191
PAYMENT,0,7,23,4764,33306601.00,6991.31,58.86,191
DEBIT,0,7,23,432,2631702.09,6091.90,220.41,191
TRANSFER,0,7,23,980,930033121.69,949013.39,20999.02,191
CASH_OUT,0,7,23,3996,496674340.05,124292.88,1135.18,191
CASH_IN,0,8,0,2817,391967812.80,139143.70,1501.09,192
PAYMENT,0,8,0,2345,16671046.27,7109.19,83.63,192
DEBIT,0,8,0,169,904839.20,5354.08,308.08,192
TRANSFER,0,8,0,431,296118619.95,687050.16,22289.04,192
CASH_OUT,0,8,0,2028,245263401.91,120938.56,1329.92,192
CASH_IN,0,8,1,1017,142067066.84,139692.30,2416.59,193
PAYMENT,0,8,1,807,12028476.92,14905.18,337.76,193
DEBIT,0,8,1,67,272417.36,4065.93,294.83,193
TRANSFER,0,8,1,162,98076464.92,605410.28,35806.92,193
CASH_OUT,0,8,1,741,93228788.27,125814.83,5365.67,193
CASH_IN,0,8,2,312,42923141.02,137574.17,4521.17,194
PAYMENT,0,8,2,273,1860083.12,6813.49,233.57,194
DEBIT,0,8,2,30,100883.57,3362.79,303.88,194
TRANSFER,0,8,2,40,63362533.26,1584063.33,208699.47,194
CASH_OUT,0,8,2,247,40857428.79,165414.69,28938.27,194
CASH_IN,0,8,3,91,13519404.28,148564.88,8762.98,195
PAYMENT,0,8,3,31,228664.65,7376.28,804.79,195
DEBIT,0,8,3,6,23792.12,3965.35,1506.36,195
TRANSFER,0,8,3,4,624541.43,156135.36,113528.47,195
CASH_OUT,0,8,3,62,8300908.35,133885.62,8506.70,195
TRANSFER,0,8,4,1,20.00,20.00,0.00,196
TRANSFER,0,8,5,1,9664744.22,9664744.22,0.00,197
CASH_OUT,0,8,5,1,9664744.22,9664744.22,0.00,197
TRANSFER,0,8,6,1,3252976.50,3252976.50,0.00,198
CASH_OUT,0,8,6,1,3252976.50,3252976.50,0.00,198
TRANSFER,0,8,9,2,6705137.15,3352568.58,532081.27,201
CASH_OUT,0,8,9,2,6705137.15,3352568.58,532081.27,201
TRANSFER,0,8,10,1,4927812.88,4927812.88,0.00,202
CASH_OUT,0,8,10,1,4927812.88,4927812.88,0.00,202
TRANSFER,0,8,11,1,50.00,50.00,0.00,203
CASH_IN,0,8,12,1214,166993130.47,137556.12,2280.78,204
PAYMENT,0,8,12,876,6698322.37,7646.49,152.97,204
DEBIT,0,8,12,69,241049.02,3493.46,293.36,204
TRANSFER,0,8,12,226,171708895.59,759773.87,40481.60,204
CASH_OUT,0,8,12,1107,141113762.68,127474.04,4001.59,204
CASH_IN,0,8,13,4639,657333092.20,141697.15,1182.81,205
PAYMENT,0,8,13,2911,22402062.50,7695.66,85.16,205
DEBIT,0,8,13,239,1781372.57,7453.44,359.74,205
TRANSFER,0,8,13,810,658723095.40,813238.39,18983.15,205
CASH_OUT,0,8,13,3332,413831014.28,124198.98,1318.37,205
CASH_IN,0,8,14,4602,647170731.94,140628.15,1175.14,206
PAYMENT,0,8,14,3059,23519799.38,7688.72,81.80,206
DEBIT,0,8,14,212,1474613.51,6955.72,328.87,206
TRANSFER,0,8,14,801,638162919.96,796707.77,18333.67,206
CASH_OUT,0,8,14,3301,409239371.70,123974.36,1060.41,206
CASH_IN,0,8,15,5346,752192569.29,140701.94,1090.55,207
PAYMENT,0,8,15,3438,28231461.03,8211.59,83.08,207
DEBIT,0,8,15,278,2664932.91,9586.09,423.18,207
TRANSFER,0,8,15,888,971933810.10,1094520.06,25676.84,207
CASH_OUT,0,8,15,3680,468187594.28,127224.89,1644.15,207
CASH_IN,0,8,16,7269,1020108040.46,140336.78,933.47,208
PAYMENT,0,8,16,4719,39401823.53,8349.61,73.70,208
DEBIT,0,8,16,419,2774719.84,6622.24,248.69,208
TRANSFER,0,8,16,1211,1176744783.94,971713.28,19795.30,208
CASH_OUT,0,8,16,5161,633623910.56,122771.54,1384.70,208
CASH_IN,0,8,17,7593,1057069520.11,139216.32,915.73,209
PAYMENT,0,8,17,4901,43474280.58,8870.49,77.40,209
DEBIT,0,8,17,406,1976528.29,4868.30,171.41,209
TRANSFER,0,8,17,1280,1238163380.28,967315.14,19083.77,209
CASH_OUT,0,8,17,5250,631997925.49,120380.56,818.15,209
CASH_IN,0,8,18,9348,1284907266.09,137452.64,811.17,210
PAYMENT,0,8,18,5886,56545731.34,9606.82,75.89,210
DEBIT,0,8,18,499,3036261.04,6084.69,192.45,210
TRANSFER,0,8,18,1512,1605620841.74,1061918.55,18809.66,210
CASH_OUT,0,8,18,6626,786598502.83,118713.93,716.01,210
CASH_IN,0,8,19,10939,1519686124.52,138923.68,767.68,211
PAYMENT,0,8,19,6416,70053669.48,10918.59,82.67,211
DEBIT,0,8,19,529,4088173.66,7728.12,225.94,211
TRANSFER,0,8,19,1793,2110883249.69,1177291.27,19316.97,211
CASH_OUT,0,8,19,7094,872807716.03,123034.64,838.09,211
CASH_IN,0,8,20,13157,1848295030.09,140479.97,692.04,212
PAYMENT,0,8,20,8132,90712278.20,11154.98,72.54,212
DEBIT,0,8,20,618,4343177.44,7027.80,199.24,212
TRANSFER,0,8,20,2109,2535524894.11,1202240.35,18062.71,212
CASH_OUT,0,8,20,8117,1054148617.41,129869.24,953.84,212
CASH_IN,0,8,21,10689,1486372085.27,139056.23,768.53,213
PAYMENT,0,8,21,6773,71539559.59,10562.46,76.50,213
DEBIT,0,8,21,510,3665330.59,7186.92,222.04,213
TRANSFER,0,8,21,1649,1809165163.46,1097128.66,18169.04,213
CASH_OUT,0,8,21,6370,822646179.82,129143.83,821.58,213
CASH_IN,0,8,22,7897,1120609640.06,141903.21,893.03,214
PAYMENT,0,8,22,5143,48029715.64,9338.85,76.23,214
DEBIT,0,8,22,396,3308055.35,8353.68,298.07,214
TRANSFER,0,8,22,1140,1336816133.20,1172645.73,23809.91,214
CASH_OUT,0,8,22,4492,597994457.43,133124.32,1321.20,214
CASH_IN,0,8,23,5774,804228932.22,139284.54,1040.62,215
PAYMENT,0,8,23,4060,33369375.69,8219.06,74.32,215
DEBIT,0,8,23,324,1824257.79,5630.43,227.82,215
TRANSFER,0,8,23,852,937998890.61,1100937.67,26837.99,215
CASH_OUT,0,8,23,3402,447467865.75,131530.82,1110.98,215
CASH_IN,0,9,0,2950,411201100.82,139390.20,1457.46,216
PAYMENT,0,9,0,2288,18086482.23,7904.93,95.75,216
DEBIT,0,9,0,203,702104.05,3458.64,193.68,216
TRANSFER,0,9,0,428,417575661.50,975644.07,32363.57,216
CASH_OUT,0,9,0,2032,265244806.56,130533.86,1516.68,216
CASH_IN,0,9,1,2291,323216583.05,141081.01,1669.20,217
PAYMENT,0,9,1,1672,13200709.99,7895.16,116.19,217
DEBIT,0,9,1,144,511687.76,3553.39,228.65,217
TRANSFER,0,9,1,318,388004182.73,1220138.94,46920.75,217
CASH_OUT,0,9,1,1345,174969756.35,130089.04,1757.09,217
TRANSFER,0,9,3,1,200.00,200.00,0.00,219
TRANSFER,0,9,4,2,3258068.10,1629034.05,2303773.76,220
CASH_OUT,0,9,4,1,3258048.10,3258048.10,0.00,220
TRANSFER,0,9,7,1,3099715.02,3099715.02,0.00,223
CASH_OUT,0,9,7,1,3099715.02,3099715.02,0.00,223
TRANSFER,0,9,8,1,1576879.80,1576879.80,0.00,224
CASH_OUT,0,9,8,1,1576879.80,1576879.80,0.00,224
TRANSFER,0,9,10,2,6413536.39,3206768.19,504827.91,226
CASH_OUT,0,9,10,2,6413536.39,3206768.19,504827.91,226
TRANSFER,0,9,11,4,15912351.90,3978087.97,240888.86,227
CASH_OUT,0,9,11,4,15912351.90,3978087.97,240888.86,227
CASH_IN,0,9,12,902,127195551.68,141015.02,2637.06,228
PAYMENT,0,9,12,596,5987675.93,10046.44,239.91,228
DEBIT,0,9,12,58,217286.36,3746.32,261.52,228
TRANSFER,0,9,12,128,118854668.46,928552.10,57248.43,228
CASH_OUT,0,9,12,686,91500370.23,133382.46,4261.02,228
CASH_IN,0,9,13,1798,263970715.27,146813.52,1976.00,229
PAYMENT,0,9,13,1088,10669696.42,9806.71,164.05,229
DEBIT,0,9,13,93,587091.99,6312.82,489.58,229
TRANSFER,0,9,13,274,303021817.20,1105919.04,50989.87,229
CASH_OUT,0,9,13,1242,170357060.40,137163.49,4978.72,229
CASH_IN,0,9,14,744,112382774.82,151052.12,3127.69,230
PAYMENT,0,9,14,453,4129975.39,9116.94,257.63,230
DEBIT,0,9,14,45,159185.19,3537.45,532.16,230
TRANSFER,0,9,14,93,123472326.06,1327659.42,103076.67,230
CASH_OUT,0,9,14,664,82619277.75,124426.62,2445.22,230
CASH_IN,0,9,15,4380,628963472.07,143598.97,1252.46,231
PAYMENT,0,9,15,2663,24419150.14,9169.79,102.67,231
DEBIT,0,9,15,239,1360277.49,5691.54,251.96,231
TRANSFER,0,9,15,708,822168978.35,1161255.62,29383.11,231
CASH_OUT,0,9,15,2932,380880533.39,129904.68,1544.85,231
CASH_IN,0,9,16,8101,1174166765.20,144940.97,909.47,232
PAYMENT,0,9,16,4689,43753320.68,9331.06,79.56,232
DEBIT,0,9,16,389,3293795.45,8467.34,314.42,232
TRANSFER,0,9,16,1232,1522315842.07,1235645.98,24452.12,232
CASH_OUT,0,9,16,5327,684662047.28,128526.76,992.56,232
CASH_IN,0,9,18,11296,1605754610.99,142152.50,761.67,234
PAYMENT,0,9,18,6603,63040201.29,9547.21,69.16,234
DEBIT,0,9,18,578,3908911.18,6762.82,201.02,234
TRANSFER,0,9,18,1817,2119422197.05,1166440.39,19133.26,234
CASH_OUT,0,9,18,7363,900795373.73,122340.81,874.94,234
CASH_IN,0,9,19,17758,2505135019.66,141070.79,605.29,235
PAYMENT,0,9,19,10357,103653064.93,10008.02,57.96,235
DEBIT,0,9,19,903,8043973.78,8908.06,210.71,235
TRANSFER,0,9,19,2668,3282358140.72,1230269.17,16325.14,235
CASH_OUT,0,9,19,11096,1378068463.58,124195.07,658.37,235
CASH_IN,0,9,20,14227,1995195215.78,140240.05,664.22,236
PAYMENT,0,9,20,8461,90950030.98,10749.32,68.53,236
DEBIT,0,9,20,706,8943097.31,12667.28,346.45,236
TRANSFER,0,9,20,2147,2821439947.87,1314131.32,19475.12,236
CASH_OUT,0,9,20,8548,1103042108.81,129040.96,905.37,236
CASH_IN,0,9,21,10712,1480711715.16,138229.25,762.55,237
PAYMENT,0,9,21,6670,67474068.56,10116.05,72.95,237
DEBIT,0,9,21,528,6391562.20,12105.23,386.45,237
TRANSFER,0,9,21,1699,2106190236.34,1239664.65,20348.90,237
CASH_OUT,0,9,21,6095,775469900.77,127230.50,799.23,237
CASH_IN,0,9,22,7973,1115211798.45,139873.55,888.07,238
PAYMENT,0,9,22,5094,47446920.07,9314.28,78.74,238
DEBIT,0,9,22,386,6645493.33,17216.30,616.90,238
TRANSFER,0,9,22,1206,1472529268.36,1221002.71,24498.96,238
CASH_OUT,0,9,22,4547,571109203.68,125601.32,921.97,238
CASH_IN,0,9,23,6276,880919797.84,140363.26,1024.39,239
PAYMENT,0,9,23,4288,36418705.04,8493.17,76.81,239
DEBIT,0,9,23,309,4909006.11,15886.75,634.15,239
TRANSFER,0,9,23,884,1058424094.20,1197312.32,28586.59,239
CASH_OUT,0,9,23,3732,481807822.44,129101.77,1206.43,239
CASH_IN,0,10,0,2911,413911361.88,142188.72,1474.41,240
PAYMENT,0,10,0,2121,17572344.87,8284.93,104.26,240
DEBIT,0,10,0,172,1417473.71,8241.13,447.66,240
TRANSFER,0,10,0,478,604613476.19,1264881.75,41766.43,240
CASH_OUT,0,10,0,1768,223583728.84,126461.39,1477.55,240
CASH_IN,0,10,1,1296,186001633.66,143519.78,2183.96,241
PAYMENT,0,10,1,916,6481064.75,7075.40,142.00,241
DEBIT,0,10,1,90,230654.53,2562.83,248.30,241
TRANSFER,0,10,1,178,202936185.34,1140090.93,58206.01,241
CASH_OUT,0,10,1,821,108271445.26,131877.52,4604.90,241
CASH_IN,0,10,2,356,47363189.79,133042.67,4405.04,242
PAYMENT,0,10,2,235,1478668.20,6292.21,255.28,242
DEBIT,0,10,2,19,52744.70,2776.04,307.02,242
TRANSFER,0,10,2,41,47248815.03,1152410.12,153799.13,242
CASH_OUT,0,10,2,236,36182586.68,153316.05,22609.35,242
TRANSFER,0,10,3,1,3645760.26,3645760.26,0.00,243
CASH_OUT,0,10,3,1,3645760.26,3645760.26,0.00,243
TRANSFER,0,10,4,3,9449025.62,3149675.21,1963201.83,244
CASH_OUT,0,10,4,2,9449005.62,4724502.81,732225.25,244
TRANSFER,0,10,5,1,1893111.91,1893111.91,0.00,245
CASH_OUT,0,10,5,1,1893111.91,1893111.91,0.00,245
TRANSFER,0,10,6,1,7654825.34,7654825.34,0.00,246
CASH_OUT,0,10,6,1,7654825.34,7654825.34,0.00,246
TRANSFER,0,10,8,1,9161143.85,9161143.85,0.00,248
CASH_OUT,0,10,8,1,9161143.85,9161143.85,0.00,248
TRANSFER,0,10,9,2,6945955.93,3472977.97,4911461.83,249
CASH_OUT,0,10,9,1,6945905.93,6945905.93,0.00,249
TRANSFER,0,10,10,3,8127596.20,2709198.73,1720369.28,250
CASH_OUT,0,10,10,2,8127576.20,4063788.10,910608.42,250
TRANSFER,0,10,11,2,3962048.06,1981024.03,884469.22,251
CASH_OUT,0,10,11,2,3962048.06,1981024.03,884469.22,251
CASH_IN,0,10,12,787,117393950.32,149166.39,2894.91,252
PAYMENT,0,10,12,490,4383016.80,8944.93,234.45,252
DEBIT,0,10,12,44,212467.85,4828.81,600.84,252
TRANSFER,0,10,12,109,93161499.63,854692.66,59299.66,252
CASH_OUT,0,10,12,614,78915493.21,128526.86,2629.41,252
CASH_IN,0,10,13,2926,418747509.40,143112.61,1504.86,253
PAYMENT,0,10,13,1771,16601523.73,9374.10,132.30,253
DEBIT,0,10,13,145,3486920.87,24047.73,1277.64,253
TRANSFER,0,10,13,404,504998644.75,1249996.65,44111.81,253
CASH_OUT,0,10,13,2082,271888267.25,130589.95,3479.79,253
CASH_IN,0,10,14,3855,540750168.75,140272.42,1286.03,254
PAYMENT,0,10,14,2159,17400614.21,8059.57,99.12,254
DEBIT,0,10,14,200,991170.65,4955.85,242.81,254
TRANSFER,0,10,14,559,711783222.13,1273315.25,36961.07,254
CASH_OUT,0,10,14,2560,335551075.18,131074.64,2447.51,254
CASH_IN,0,10,15,5283,759002982.53,143668.93,1119.56,255
PAYMENT,0,10,15,3119,24676602.78,7911.70,81.39,255
DEBIT,0,10,15,236,1373059.95,5818.05,286.10,255
TRANSFER,0,10,15,833,1082190503.12,1299148.26,31329.30,255
CASH_OUT,0,10,15,3354,413767788.24,123365.47,1062.07,255
CASH_IN,0,10,16,6367,901053622.26,141519.34,1002.73,256
PAYMENT,0,10,16,3768,29872910.56,7928.05,74.97,256
DEBIT,0,10,16,304,2045202.14,6727.64,253.04,256
TRANSFER,0,10,16,930,1141569901.92,1227494.52,29424.74,256
CASH_OUT,0,10,16,4021,503327787.57,125174.78,1262.74,256
CASH_IN,0,10,17,5198,743261857.90,142989.97,1124.90,257
PAYMENT,0,10,17,3106,23755264.69,7648.19,82.14,257
DEBIT,0,10,17,276,1650742.55,5980.95,249.63,257
TRANSFER,0,10,17,820,1076128797.89,1312352.19,32488.77,257
CASH_OUT,0,10,17,3569,434429083.07,121722.91,1754.03,257
CASH_IN,0,10,18,6932,976003311.81,140796.78,952.78,258
PAYMENT,0,10,18,3825,29798137.71,7790.36,72.65,258
DEBIT,0,10,18,338,1423447.00,4211.38,156.48,258
TRANSFER,0,10,18,1053,1259355141.67,1195968.80,25944.04,258
CASH_OUT,0,10,18,4506,543234698.73,120558.08,888.93,258
CASH_IN,0,10,19,16937,2357768243.32,139208.14,615.19,259
PAYMENT,0,10,19,9613,74115304.92,7709.90,46.31,259
DEBIT,0,10,19,810,3713848.35,4585.00,113.60,259
TRANSFER,0,10,19,2632,3508696530.01,1333091.39,17845.64,259
CASH_OUT,0,10,19,10444,1220309146.74,116843.08,555.66,259
CASH_IN,0,10,20,13560,1888340006.35,139258.11,678.91,260
PAYMENT,0,10,20,7947,62412574.36,7853.60,52.19,260
DEBIT,0,10,20,593,2804127.55,4728.71,143.56,260
TRANSFER,0,10,20,1949,2767812754.09,1420119.42,22080.72,260
CASH_OUT,0,10,20,8234,987069285.22,119877.25,890.43,260
CASH_IN,0,10,21,10587,1483373369.45,140112.72,776.52,261
PAYMENT,0,10,21,6495,50703185.96,7806.50,57.32,261
DEBIT,0,10,21,524,2654378.22,5065.61,152.66,261
TRANSFER,0,10,21,1585,2201389435.18,1388889.23,25212.71,261
CASH_OUT,0,10,21,6328,760044864.29,120108.23,736.90,261
CASH_IN,0,10,22,8006,1123042320.67,140275.08,886.81,262
PAYMENT,0,10,22,5058,39346298.87,7779.02,64.99,262
