action,month,day,hour,count,sum,avg,std,step
PAYMENT,0,5,22,6209,48229387.10,7767.66,54.99,142
DEBIT,0,5,22,709,3579372.95,5048.48,144.69,142
TRANSFER,0,5,22,1415,625018834.89,441709.42,7420.54,142
CASH_OUT,0,5,22,5639,760315618.10,134831.64,1141.19,142
CASH_IN,0,5,23,5072,699321010.24,137878.75,1103.86,143
PAYMENT,0,5,23,4221,30466105.93,7217.75,64.20,143
DEBIT,0,5,23,461,2153377.98,4671.10,157.28,143
TRANSFER,0,5,23,895,364654035.90,407434.68,9186.83,143
CASH_OUT,0,5,23,3518,465866578.99,132423.70,1302.26,143
CASH_IN,0,6,0,2367,327142810.07,138209.89,1630.19,144
PAYMENT,0,6,0,2109,15753951.70,7469.87,91.98,144
DEBIT,0,6,0,235,1372570.77,5840.73,294.18,144
TRANSFER,0,6,0,392,160379714.09,409131.92,14763.38,144
CASH_OUT,0,6,0,1847,245317405.29,132819.39,2668.44,144
CASH_IN,0,6,1,629,83180998.65,132243.24,3197.46,145
PAYMENT,0,6,1,601,4070355.75,6772.64,163.45,145
DEBIT,0,6,1,75,276689.98,3689.20,234.81,145
TRANSFER,0,6,1,121,53964975.29,445991.53,38252.79,145
CASH_OUT,0,6,1,550,78657523.96,143013.68,8584.85,145
CASH_IN,0,6,2,266,34837042.47,130966.33,4795.09,146
PAYMENT,0,6,2,184,1266546.67,6883.41,277.98,146
DEBIT,0,6,2,24,63317.75,2638.24,318.89,146
TRANSFER,0,6,2,27,14081104.81,521522.40,134925.43,146
CASH_OUT,0,6,2,215,32171937.94,149636.92,17385.95,146
CASH_IN,0,6,3,57,8461708.70,148451.03,11717.80,147
PAYMENT,0,6,3,28,188800.29,6742.87,600.99,147
DEBIT,0,6,3,6,21705.41,3617.57,975.75,147
TRANSFER,0,6,3,1,200229.35,200229.35,0.00,147
CASH_OUT,0,6,3,85,10172523.14,119676.74,6675.08,147
TRANSFER,0,6,4,2,1026482.07,513241.03,725818.29,148
CASH_OUT,0,6,4,1,1026472.07,1026472.07,0.00,148
TRANSFER,0,6,5,3,8591272.43,2863757.48,1469986.14,149
CASH_OUT,0,6,5,3,8591272.43,2863757.48,1469986.14,149
TRANSFER,0,6,7,1,1663453.58,1663453.58,0.00,151
CASH_OUT,0,6,7,1,1663453.58,1663453.58,0.00,151
TRANSFER,0,6,8,1,3647195.88,3647195.88,0.00,152
CASH_OUT,0,6,8,1,3647195.88,3647195.88,0.00,152
TRANSFER,0,6,9,2,4054035.59,2027017.80,2866565.35,153
CASH_OUT,0,6,9,1,4053985.59,4053985.59,0.00,153
TRANSFER,0,6,10,1,1069354.28,1069354.28,0.00,154
CASH_OUT,0,6,10,1,1069354.28,1069354.28,0.00,154
CASH_IN,0,6,11,1436,206700208.58,143941.65,2133.98,155
PAYMENT,0,6,11,1031,8425163.45,8171.84,139.34,155
DEBIT,0,6,11,95,406782.28,4281.92,326.43,155
TRANSFER,0,6,11,220,95502058.66,434100.27,23732.60,155
CASH_OUT,0,6,11,1108,154207446.30,139176.40,4185.87,155
TRANSFER,0,6,12,1,3901547.02,3901547.02,0.00,156
CASH_OUT,0,6,12,1,3901547.02,3901547.02,0.00,156
CASH_IN,0,6,13,4155,580784937.93,139779.77,1222.92,157
PAYMENT,0,6,13,2937,23464267.04,7989.20,80.33,157
DEBIT,0,6,13,318,1816347.78,5711.79,233.03,157
TRANSFER,0,6,13,772,336725314.19,436172.69,12675.16,157
CASH_OUT,0,6,13,3130,439228489.14,140328.59,2703.39,157
CASH_IN,0,6,14,5671,813254952.33,143405.92,1068.24,158
PAYMENT,0,6,14,3789,30201739.00,7970.90,72.49,158
DEBIT,0,6,14,399,2229688.80,5588.19,191.96,158
TRANSFER,0,6,14,1015,440473628.83,433964.17,8639.38,158
CASH_OUT,0,6,14,4252,561070345.11,131954.46,1100.87,158
CASH_IN,0,6,15,5868,824045122.36,140430.32,1035.89,159
PAYMENT,0,6,15,4314,34312239.67,7953.69,69.84,159
DEBIT,0,6,15,451,2960099.43,6563.41,221.46,159
TRANSFER,0,6,15,1047,434977213.07,415451.02,8125.42,159
CASH_OUT,0,6,15,4816,613627318.26,127414.31,911.66,159
CASH_IN,0,6,16,6562,932658716.62,142130.25,981.22,160
PAYMENT,0,6,16,4290,34958002.68,8148.72,69.64,160
DEBIT,0,6,16,572,3617717.79,6324.68,179.43,160
TRANSFER,0,6,16,1184,469533724.76,396565.65,6989.01,160
CASH_OUT,0,6,16,4880,620476093.92,127146.74,892.42,160
CASH_IN,0,6,17,10283,1453237404.36,141324.26,788.34,161
PAYMENT,0,6,17,7108,55850177.14,7857.37,52.92,161
DEBIT,0,6,17,784,6000534.93,7653.74,184.42,161
TRANSFER,0,6,17,1848,856753908.12,463611.42,6906.69,161
CASH_OUT,0,6,17,7726,979194107.72,126740.11,776.07,161
CASH_IN,0,6,18,12538,1755706688.16,140030.84,706.95,162
PAYMENT,0,6,18,8638,69344680.52,8027.86,48.93,162
DEBIT,0,6,18,933,5397469.50,5785.07,133.81,162
TRANSFER,0,6,18,2425,1190332944.85,490858.95,6358.94,162
CASH_OUT,0,6,18,9175,1137528217.11,123981.28,718.20,162
CASH_IN,0,6,19,14146,1944369359.49,137450.12,655.75,163
PAYMENT,0,6,19,9280,74043422.18,7978.82,47.95,163
DEBIT,0,6,19,1013,7945235.91,7843.27,168.02,163
TRANSFER,0,6,19,2543,1603116066.70,630403.49,8246.21,163
CASH_OUT,0,6,19,10151,1270129858.66,125123.62,621.63,163
CASH_IN,0,6,20,13732,1892904203.71,137846.21,662.97,164
PAYMENT,0,6,20,9306,77406062.43,8317.87,49.64,164
DEBIT,0,6,20,1047,5315028.91,5076.44,112.82,164
TRANSFER,0,6,20,2375,1838388242.79,774058.21,10968.74,164
CASH_OUT,0,6,20,9513,1229500184.33,129244.21,748.46,164
CASH_IN,0,6,21,10467,1444738337.19,138027.93,754.40,165
PAYMENT,0,6,21,7350,63819074.74,8682.87,57.81,165
DEBIT,0,6,21,839,5124646.01,6108.04,148.67,165
TRANSFER,0,6,21,1870,1167913075.60,624552.45,9705.61,165
CASH_OUT,0,6,21,7026,898944200.08,127945.37,904.79,165
CASH_IN,0,6,22,8364,1158274995.87,138483.38,860.84,166
PAYMENT,0,6,22,5826,50217318.60,8619.52,66.22,166
DEBIT,0,6,22,635,3485841.74,5489.51,151.67,166
TRANSFER,0,6,22,1453,1040248740.01,715931.69,12660.52,166
CASH_OUT,0,6,22,5358,690346478.26,128844.06,906.57,166
CASH_IN,0,6,23,5338,738210406.71,138293.44,1081.15,167
PAYMENT,0,6,23,4223,36010919.52,8527.33,77.39,167
DEBIT,0,6,23,433,2473252.13,5711.90,200.12,167
TRANSFER,0,6,23,943,683167280.29,724461.59,16801.23,167
CASH_OUT,0,6,23,3388,447931649.49,132211.23,2106.07,167
CASH_IN,0,7,0,2472,343561596.20,138981.23,1605.92,168
PAYMENT,0,7,0,2173,17421212.91,8017.13,101.87,168
DEBIT,0,7,0,236,1044382.77,4425.35,222.85,168
TRANSFER,0,7,0,429,259694042.87,605347.42,20806.27,168
CASH_OUT,0,7,0,1925,244769758.38,127153.12,1463.80,168
CASH_IN,0,7,1,845,117866946.36,139487.51,2699.75,169
PAYMENT,0,7,1,697,5686702.51,8158.83,169.10,169
DEBIT,0,7,1,83,277842.32,3347.50,327.92,169
TRANSFER,0,7,1,180,170015057.43,944528.10,52639.83,169
CASH_OUT,0,7,1,703,91306953.13,129881.87,5720.30,169
CASH_IN,0,7,2,321,46656036.50,145345.91,4607.95,170
PAYMENT,0,7,2,267,2112224.48,7910.95,286.30,170
DEBIT,0,7,2,33,85874.36,2602.25,534.00,170
TRANSFER,0,7,2,37,14473939.47,391187.55,44983.57,170
CASH_OUT,0,7,2,216,27961559.46,129451.66,4393.77,170
TRANSFER,0,7,3,1,4861690.51,4861690.51,0.00,171
CASH_OUT,0,7,3,1,4861690.51,4861690.51,0.00,171
TRANSFER,0,7,4,2,4142669.53,2071334.76,2929026.87,172
CASH_OUT,0,7,4,1,4142469.53,4142469.53,0.00,172
TRANSFER,0,7,5,1,3601880.68,3601880.68,0.00,173
CASH_OUT,0,7,5,1,3601880.68,3601880.68,0.00,173
TRANSFER,0,7,6,1,20.00,20.00,0.00,174
TRANSFER,0,7,7,2,6669314.76,3334657.38,918567.92,175
CASH_OUT,0,7,7,2,6669314.76,3334657.38,918567.92,175
TRANSFER,0,7,8,2,8447369.26,4223684.63,1181381.53,176
CASH_OUT,0,7,8,2,8447369.26,4223684.63,1181381.53,176
TRANSFER,0,7,9,1,2676181.66,2676181.66,0.00,177
CASH_OUT,0,7,9,1,2676181.66,2676181.66,0.00,177
TRANSFER,0,7,10,2,3718959.83,1859479.91,2629673.43,178
CASH_OUT,0,7,10,1,3718939.83,3718939.83,0.00,178
TRANSFER,0,7,11,1,2867234.98,2867234.98,0.00,179
CASH_OUT,0,7,11,1,2867234.98,2867234.98,0.00,179
TRANSFER,0,7,12,3,6798339.46,2266113.15,1434949.99,180
CASH_OUT,0,7,12,2,6798329.46,3399164.73,730404.41,180
CASH_IN,0,7,13,2795,388999582.70,139176.95,1524.90,181
PAYMENT,0,7,13,1886,17347911.26,9198.26,125.85,181
DEBIT,0,7,13,210,1154230.30,5496.33,269.35,181
TRANSFER,0,7,13,452,288907556.31,639176.01,20118.03,181
CASH_OUT,0,7,13,2323,300080553.76,129178.03,1333.34,181
CASH_IN,0,7,14,6716,962555514.83,143322.74,993.20,182
PAYMENT,0,7,14,4391,37678378.13,8580.82,74.76,182
DEBIT,0,7,14,501,3520729.39,7027.40,209.10,182
TRANSFER,0,7,14,1165,948671080.88,814309.94,16879.71,182
CASH_OUT,0,7,14,4784,621638700.10,129941.20,1391.52,182
CASH_IN,0,7,15,7144,1005749011.92,140782.34,934.67,183
PAYMENT,0,7,15,4625,39370490.61,8512.54,72.59,183
DEBIT,0,7,15,534,4196040.16,7857.75,229.03,183
TRANSFER,0,7,15,1197,852465038.33,712167.95,13773.80,183
CASH_OUT,0,7,15,5037,636975050.33,126459.21,870.02,183
CASH_IN,0,7,16,8114,1152421190.31,142028.74,884.33,184
PAYMENT,0,7,16,4889,42041264.44,8599.15,70.77,184
DEBIT,0,7,16,579,5638554.22,9738.44,273.70,184
TRANSFER,0,7,16,1451,1313852637.53,905480.80,16684.43,184
CASH_OUT,0,7,16,5640,717500455.66,127216.39,1321.41,184
CASH_IN,0,7,17,11284,1602187155.89,141987.52,749.26,185
PAYMENT,0,7,17,7187,59323595.37,8254.29,57.75,185
DEBIT,0,7,17,771,6954339.86,9019.90,213.07,185
TRANSFER,0,7,17,1917,1540257923.99,803473.10,12514.57,185
CASH_OUT,0,7,17,7628,938966111.15,123094.67,684.41,185
CASH_IN,0,7,18,13509,1904874440.91,141007.81,683.38,186
PAYMENT,0,7,18,8721,68036569.42,7801.46,49.87,186
DEBIT,0,7,18,1008,6629032.46,6576.42,147.28,186
TRANSFER,0,7,18,2515,2066777261.54,821780.22,11435.93,186
CASH_OUT,0,7,18,9354,1132575970.37,121079.32,606.46,186
CASH_IN,0,7,19,15305,2148622952.50,140386.99,637.77,187
PAYMENT,0,7,19,9556,66847887.94,6995.38,42.20,187
DEBIT,0,7,19,1148,7191811.14,6264.64,133.53,187
TRANSFER,0,7,19,2672,2326214239.05,870589.16,11644.01,187
CASH_OUT,0,7,19,10253,1244070386.17,121337.21,583.01,187
CASH_IN,0,7,20,14000,1937582424.37,138398.74,659.26,188
PAYMENT,0,7,20,9230,66495401.31,7204.27,44.14,188
DEBIT,0,7,20,1014,6579588.23,6488.75,146.83,188
TRANSFER,0,7,20,2391,1975468507.60,826210.17,11958.96,188
CASH_OUT,0,7,20,9225,1128163215.08,122294.12,749.80,188
CASH_IN,0,7,21,11089,1533244044.68,138267.12,760.25,189
PAYMENT,0,7,21,7536,54240784.92,7197.56,48.25,189
DEBIT,0,7,21,821,5050450.80,6151.58,147.12,189
TRANSFER,0,7,21,1895,1595005083.81,841691.34,13143.56,189
CASH_OUT,0,7,21,6923,852530486.80,123144.66,716.49,189
CASH_IN,0,7,22,8551,1185785731.64,138672.17,857.31,190
PAYMENT,0,7,22,6409,45794657.26,7145.37,53.12,190
DEBIT,0,7,22,677,3844842.81,5679.24,154.61,190
TRANSFER,0,7,22,1475,1429613165.26,969229.26,17940.50,190
CASH_OUT,0,7,22,5717,716162488.54,125268.93,1710.16,190
CASH_IN,0,7,23,6407,889085730.26,138767.87,983.11,191
PAYMENT,0,7,23,4945,33955224.66,6866.58,58.32,191
DEBIT,0,7,23,589,3629618.17,6162.34,185.88,191
TRANSFER,0,7,23,1036,995846981.48,961242.26,21399.13,191
CASH_OUT,0,7,23,3914,491589083.18,125597.62,976.21,191
CASH_IN,0,8,0,2827,389501126.77,137778.96,1472.37,192
PAYMENT,0,8,0,2377,16516843.55,6948.61,85.05,192
DEBIT,0,8,0,255,1474408.13,5781.99,281.62,192
TRANSFER,0,8,0,472,305724101.72,647720.55,22899.50,192
CASH_OUT,0,8,0,2096,257254321.96,122735.84,1320.02,192
CASH_IN,0,8,1,944,131467059.64,139265.95,2580.96,193
PAYMENT,0,8,1,825,11802789.82,14306.41,308.84,193
DEBIT,0,8,1,73,305910.69,4190.56,316.12,193
TRANSFER,0,8,1,173,95909317.83,554389.12,27970.99,193
CASH_OUT,0,8,1,735,92052813.83,125241.92,2326.27,193
CASH_IN,0,8,2,241,33663716.82,139683.47,5130.15,194
PAYMENT,0,8,2,272,1786557.37,6568.23,225.85,194
DEBIT,0,8,2,46,179701.60,3906.56,487.73,194
TRANSFER,0,8,2,33,53940463.69,1634559.51,230235.37,194
CASH_OUT,0,8,2,202,25795452.37,127700.26,4144.20,194
CASH_IN,0,8,3,73,10305015.35,141164.59,10990.08,195
PAYMENT,0,8,3,46,325181.21,7069.16,653.70,195
DEBIT,0,8,3,9,19501.79,2166.87,434.52,195
TRANSFER,0,8,3,6,2058477.11,343079.52,92751.74,195
CASH_OUT,0,8,3,53,7194868.48,135752.24,8464.47,195
TRANSFER,0,8,4,3,15920712.64,5306904.21,1747617.38,196
CASH_OUT,0,8,4,3,15920712.64,5306904.21,1747617.38,196
TRANSFER,0,8,5,2,6348014.71,3174007.35,1008712.21,197
CASH_OUT,0,8,5,2,6348014.71,3174007.35,1008712.21,197
TRANSFER,0,8,6,1,4161753.76,4161753.76,0.00,198
CASH_OUT,0,8,6,1,4161753.76,4161753.76,0.00,198
TRANSFER,0,8,7,2,4310510.55,2155255.27,3047962.95,199
CASH_OUT,0,8,7,1,4310490.55,4310490.55,0.00,199
TRANSFER,0,8,9,2,5311582.16,2655791.08,808401.58,201
CASH_OUT,0,8,9,2,5311582.16,2655791.08,808401.58,201
TRANSFER,0,8,10,1,1453696.42,1453696.42,0.00,202
CASH_OUT,0,8,10,1,1453696.42,1453696.42,0.00,202
CASH_IN,0,8,12,1231,167207250.88,135830.42,2227.85,204
PAYMENT,0,8,12,856,6585499.11,7693.34,149.27,204
DEBIT,0,8,12,99,427583.90,4319.03,365.35,204
TRANSFER,0,8,12,168,132041032.86,785958.53,41594.02,204
CASH_OUT,0,8,12,1048,132750869.20,126670.68,1911.80,204
CASH_IN,0,8,13,4498,639997776.99,142284.97,1188.41,205
PAYMENT,0,8,13,3053,23459916.10,7684.22,83.22,205
DEBIT,0,8,13,338,2681688.79,7933.99,307.37,205
TRANSFER,0,8,13,806,655462849.39,813229.34,18852.56,205
CASH_OUT,0,8,13,3354,409954253.97,122228.46,1029.14,205
CASH_IN,0,8,14,4585,640252060.65,139640.58,1159.77,206
PAYMENT,0,8,14,3055,23537429.17,7704.56,82.55,206
DEBIT,0,8,14,326,2421036.64,7426.49,273.17,206
TRANSFER,0,8,14,738,597698494.29,809889.56,20862.89,206
CASH_OUT,0,8,14,3399,416426848.96,122514.52,1571.14,206
CASH_IN,0,8,15,5236,730555780.86,139525.55,1094.83,207
PAYMENT,0,8,15,3364,27372339.44,8136.84,82.06,207
DEBIT,0,8,15,393,4070361.77,10357.15,369.81,207
TRANSFER,0,8,15,867,930867704.61,1073665.17,26183.28,207
CASH_OUT,0,8,15,3723,453010594.64,121678.91,982.70,207
CASH_IN,0,8,16,7583,1069533950.69,141043.64,928.19,208
PAYMENT,0,8,16,4688,39689587.41,8466.21,74.32,208
DEBIT,0,8,16,557,3767530.55,6763.97,206.48,208
TRANSFER,0,8,16,1244,1202957512.21,967007.65,19260.27,208
CASH_OUT,0,8,16,5220,639052302.22,122423.81,1091.67,208
CASH_IN,0,8,17,7611,1068128344.89,140340.08,920.34,209
PAYMENT,0,8,17,4843,42848337.19,8847.48,77.86,209
DEBIT,0,8,17,524,2724900.35,5200.19,168.12,209
TRANSFER,0,8,17,1312,1261028299.39,961149.62,18535.24,209
CASH_OUT,0,8,17,5473,664984005.42,121502.65,1244.17,209
CASH_IN,0,8,18,9363,1304036363.07,139275.48,823.15,210
PAYMENT,0,8,18,5793,55467408.45,9574.90,75.98,210
DEBIT,0,8,18,655,4325497.99,6603.81,180.96,210
TRANSFER,0,8,18,1474,1530221152.68,1038141.89,18201.15,210
CASH_OUT,0,8,18,6572,771677699.94,117419.00,719.86,210
CASH_IN,0,8,19,10772,1513687225.50,140520.54,768.39,211
PAYMENT,0,8,19,6430,69628473.72,10828.69,81.55,211
DEBIT,0,8,19,735,5653654.86,7692.05,202.72,211
TRANSFER,0,8,19,1775,2008763485.45,1131697.74,18829.16,211
CASH_OUT,0,8,19,7216,898332417.63,124491.74,886.25,211
CASH_IN,0,8,20,13075,1823572950.53,139470.21,693.91,212
PAYMENT,0,8,20,8273,91999105.39,11120.40,72.83,212
DEBIT,0,8,20,905,6665818.35,7365.55,179.03,212
TRANSFER,0,8,20,2079,2576720414.55,1239403.76,18004.95,212
CASH_OUT,0,8,20,8273,1070492402.70,129395.91,853.01,212
CASH_IN,0,8,21,10659,1475138980.07,138393.75,762.53,213
PAYMENT,0,8,21,7068,74683839.24,10566.47,73.71,213
DEBIT,0,8,21,820,5868564.83,7156.79,181.70,213
TRANSFER,0,8,21,1691,1910323384.85,1129700.40,18832.67,213
CASH_OUT,0,8,21,6428,831829484.50,129407.20,905.63,213
CASH_IN,0,8,22,7954,1122232434.52,141090.32,903.29,214
PAYMENT,0,8,22,5239,48648243.11,9285.79,75.55,214
DEBIT,0,8,22,532,4344871.30,8167.05,239.54,214
TRANSFER,0,8,22,1199,1455735165.58,1214124.41,23297.37,214
CASH_OUT,0,8,22,4566,598792039.06,131141.49,1129.53,214
CASH_IN,0,8,23,5671,798281540.61,140765.57,1042.57,215
PAYMENT,0,8,23,4024,32603569.05,8102.28,74.42,215
DEBIT,0,8,23,421,2463214.88,5850.87,200.54,215
TRANSFER,0,8,23,909,984738345.42,1083320.51,24742.58,215
CASH_OUT,0,8,23,3321,437804140.05,131829.01,1134.57,215
CASH_IN,0,9,0,3051,434140713.36,142294.56,1460.37,216
PAYMENT,0,9,0,2149,16992404.60,7907.12,100.66,216
DEBIT,0,9,0,247,1032111.50,4178.59,205.61,216
TRANSFER,0,9,0,422,396277916.23,939047.19,34884.97,216
CASH_OUT,0,9,0,1999,267245111.56,133689.40,2968.23,216
CASH_IN,0,9,1,2313,328213871.22,141899.64,1659.41,217
PAYMENT,0,9,1,1756,13271723.85,7557.93,108.21,217
DEBIT,0,9,1,219,901923.85,4118.37,206.71,217
TRANSFER,0,9,1,320,349200869.16,1091252.72,44067.04,217
CASH_OUT,0,9,1,1398,178696999.83,127823.32,1750.16,217
TRANSFER,0,9,2,4,9762295.85,2440573.96,1174238.23,218
CASH_OUT,0,9,2,3,9762285.85,3254095.28,1056848.56,218
TRANSFER,0,9,3,1,3034165.68,3034165.68,0.00,219
CASH_OUT,0,9,3,1,3034165.68,3034165.68,0.00,219
TRANSFER,0,9,4,1,50.00,50.00,0.00,220
TRANSFER,0,9,5,1,4048690.97,4048690.97,0.00,221
CASH_OUT,0,9,5,1,4048690.97,4048690.97,0.00,221
TRANSFER,0,9,6,1,2232999.25,2232999.25,0.00,222
CASH_OUT,0,9,6,1,2232999.25,2232999.25,0.00,222
TRANSFER,0,9,7,3,14955359.99,4985120.00,543625.30,223
CASH_OUT,0,9,7,3,14955359.99,4985120.00,543625.30,223
TRANSFER,0,9,8,1,4580517.86,4580517.86,0.00,224
CASH_OUT,0,9,8,1,4580517.86,4580517.86,0.00,224
TRANSFER,0,9,9,1,2380645.73,2380645.73,0.00,225
CASH_OUT,0,9,9,1,2380645.73,2380645.73,0.00,225
TRANSFER,0,9,10,1,4351797.64,4351797.64,0.00,226
CASH_OUT,0,9,10,1,4351797.64,4351797.64,0.00,226
CASH_IN,0,9,12,839,120985069.41,144201.51,2628.44,228
PAYMENT,0,9,12,562,5415373.95,9635.90,241.38,228
DEBIT,0,9,12,55,336069.63,6110.36,667.97,228
TRANSFER,0,9,12,136,124869487.91,918158.00,60524.75,228
CASH_OUT,0,9,12,726,96445147.34,132844.56,4058.57,228
CASH_IN,0,9,13,1736,251511787.98,144880.06,2061.66,229
PAYMENT,0,9,13,1116,10951395.89,9813.08,177.87,229
DEBIT,0,9,13,142,974462.21,6862.41,408.75,229
TRANSFER,0,9,13,285,327765147.52,1150053.15,47899.27,229
CASH_OUT,0,9,13,1167,155225695.50,133012.59,1979.76,229
CASH_IN,0,9,14,736,109765891.87,149138.44,2997.31,230
PAYMENT,0,9,14,458,3937914.19,8598.07,233.18,230
DEBIT,0,9,14,52,227762.94,4380.06,416.65,230
TRANSFER,0,9,14,128,172531992.49,1347906.19,82696.89,230
CASH_OUT,0,9,14,694,102224907.62,147298.14,9901.79,230
CASH_IN,0,9,15,4352,616610067.92,141684.30,1222.68,231
PAYMENT,0,9,15,2679,24272517.41,9060.29,103.69,231
DEBIT,0,9,15,317,1855247.46,5852.52,261.93,231
TRANSFER,0,9,15,666,779539063.05,1170479.07,30412.49,231
CASH_OUT,0,9,15,2920,383297512.95,131266.27,1214.42,231
CASH_IN,0,9,16,8238,1202380672.12,145955.41,904.88,232
PAYMENT,0,9,16,4725,44016267.95,9315.61,78.41,232
DEBIT,0,9,16,646,5829566.83,9024.10,250.67,232
TRANSFER,0,9,16,1289,1628008308.13,1263001.01,25134.09,232
CASH_OUT,0,9,16,5206,665319143.47,127798.53,942.90,232
TRANSFER,0,9,17,2,20.00,10.00,0.00,233
CASH_IN,0,9,18,11401,1624494057.20,142486.98,758.36,234
PAYMENT,0,9,18,6432,61669866.10,9587.98,69.87,234
DEBIT,0,9,18,749,5253791.55,7014.41,186.78,234
TRANSFER,0,9,18,1879,2141405056.51,1139651.44,18633.08,234
CASH_OUT,0,9,18,7315,896013662.97,122489.91,698.95,234
CASH_IN,0,9,19,17844,2509000763.74,140607.53,597.34,235
PAYMENT,0,9,19,10458,103647634.31,9910.85,57.11,235
DEBIT,0,9,19,1243,11272258.92,9068.59,175.28,235
TRANSFER,0,9,19,2751,3353456701.62,1218995.53,16079.64,235
CASH_OUT,0,9,19,11125,1371628468.95,123292.45,617.44,235
CASH_IN,0,9,20,14384,2018796682.91,140350.16,665.12,236
PAYMENT,0,9,20,8623,92829850.03,10765.38,67.46,236
DEBIT,0,9,20,984,12723130.91,12930.01,298.35,236
TRANSFER,0,9,20,2210,2820699676.01,1276334.70,18844.37,236
CASH_OUT,0,9,20,8425,1087362318.41,129063.78,696.65,236
CASH_IN,0,9,21,10877,1514227591.40,139213.72,760.21,237
PAYMENT,0,9,21,6839,70186078.32,10262.62,72.39,237
DEBIT,0,9,21,751,9270319.34,12343.97,324.85,237
TRANSFER,0,9,21,1646,2056407799.46,1249336.45,21599.26,237
CASH_OUT,0,9,21,6171,780754375.24,126519.91,791.00,237
CASH_IN,0,9,22,7902,1109070719.56,140353.17,903.65,238
PAYMENT,0,9,22,5241,49979147.58,9536.19,78.01,238
DEBIT,0,9,22,497,8185257.66,16469.33,536.78,238
TRANSFER,0,9,22,1161,1445012491.05,1244627.47,24728.87,238
CASH_OUT,0,9,22,4598,594217115.82,129233.82,1232.94,238
CASH_IN,0,9,23,6422,894507863.19,139288.05,982.02,239
PAYMENT,0,9,23,4237,36135126.22,8528.47,78.73,239
DEBIT,0,9,23,433,6806008.99,15718.27,539.76,239
TRANSFER,0,9,23,966,1285858819.98,1331116.79,28158.64,239
CASH_OUT,0,9,23,3704,479235133.50,129383.14,1379.48,239
CASH_IN,0,10,0,2888,405210107.36,140308.21,1476.55,240
PAYMENT,0,10,0,2200,18154398.83,8252.00,102.37,240
DEBIT,0,10,0,243,2149634.93,8846.23,400.25,240
TRANSFER,0,10,0,458,599279914.46,1308471.43,43412.93,240
CASH_OUT,0,10,0,1834,234644248.81,127941.25,1741.73,240
CASH_IN,0,10,1,1278,179957843.91,140812.08,2217.70,241
PAYMENT,0,10,1,969,7056556.46,7282.31,139.55,241
DEBIT,0,10,1,111,362549.48,3266.21,266.24,241
TRANSFER,0,10,1,227,248762751.42,1095871.15,51664.57,241
CASH_OUT,0,10,1,765,95449392.56,124770.45,2168.82,241
CASH_IN,0,10,2,342,48111627.11,140677.27,4237.46,242
PAYMENT,0,10,2,270,1848260.27,6845.41,228.94,242
DEBIT,0,10,2,29,106619.01,3676.52,586.58,242
TRANSFER,0,10,2,34,38416038.58,1129883.49,123746.03,242
CASH_OUT,0,10,2,220,31184638.12,141748.36,13141.27,242
TRANSFER,0,10,5,1,20.00,20.00,0.00,245
TRANSFER,0,10,6,2,6768562.10,3384281.05,905816.62,246
CASH_OUT,0,10,6,2,6768562.10,3384281.05,905816.62,246
TRANSFER,0,10,7,1,1770974.38,1770974.38,0.00,247
CASH_OUT,0,10,7,1,1770974.38,1770974.38,0.00,247
TRANSFER,0,10,8,1,3387781.48,3387781.48,0.00,248
CASH_OUT,0,10,8,1,3387781.48,3387781.48,0.00,248
TRANSFER,0,10,9,4,12748002.74,3187000.69,960838.23,249
CASH_OUT,0,10,9,4,12748002.74,3187000.69,960838.23,249
TRANSFER,0,10,10,1,3857218.88,3857218.88,0.00,250
CASH_OUT,0,10,10,1,3857218.88,3857218.88,0.00,250
TRANSFER,0,10,11,2,9054876.26,4527438.13,743651.78,251
CASH_OUT,0,10,11,2,9054876.26,4527438.13,743651.78,251
CASH_IN,0,10,12,794,121679746.61,153249.05,3137.14,252
PAYMENT,0,10,12,498,4604367.71,9245.72,240.57,252
DEBIT,0,10,12,37,197893.05,5348.46,458.88,252
TRANSFER,0,10,12,101,83891011.12,830604.07,53291.82,252
CASH_OUT,0,10,12,647,84856517.28,131153.81,2484.67,252
CASH_IN,0,10,13,2894,417614638.24,144303.61,1519.33,253
PAYMENT,0,10,13,1729,16141614.90,9335.81,132.16,253
DEBIT,0,10,13,175,4360704.39,24918.31,1203.16,253
TRANSFER,0,10,13,442,523789589.65,1185044.32,40555.42,253
CASH_OUT,0,10,13,2054,268736002.49,130835.44,2361.13,253
CASH_IN,0,10,14,3811,536218856.27,140702.93,1279.39,254
PAYMENT,0,10,14,2125,17209025.75,8098.37,98.48,254
DEBIT,0,10,14,263,1434977.83,5456.19,231.74,254
TRANSFER,0,10,14,560,684650016.17,1222589.31,35912.86,254
CASH_OUT,0,10,14,2531,320477856.34,126621.04,2107.11,254
CASH_IN,0,10,15,5222,737837647.32,141294.07,1123.88,255
PAYMENT,0,10,15,3074,23919527.16,7781.24,80.13,255
DEBIT,0,10,15,364,2352899.30,6464.01,244.92,255
TRANSFER,0,10,15,773,1006202788.48,1301685.37,33819.75,255
CASH_OUT,0,10,15,3408,424479222.28,124553.76,1158.90,255
CASH_IN,0,10,16,6285,893854741.07,142220.32,1012.77,256
PAYMENT,0,10,16,3633,28731835.62,7908.57,77.33,256
DEBIT,0,10,16,433,2999813.43,6927.98,214.27,256
TRANSFER,0,10,16,943,1214553604.89,1287967.77,28485.30,256
