action,month,day,hour,count,sum,avg,std,step
PAYMENT,0,5,23,4139,29894972.59,7222.75,63.26,143
DEBIT,0,5,23,255,846302.85,3318.83,112.96,143
TRANSFER,0,5,23,836,351074954.79,419946.12,8942.16,143
CASH_OUT,0,5,23,3272,422969222.63,129269.32,1154.81,143
CASH_IN,0,6,0,2412,336059689.42,139328.23,1602.97,144
PAYMENT,0,6,0,2058,15495790.83,7529.54,92.63,144
DEBIT,0,6,0,128,730469.56,5706.79,327.80,144
TRANSFER,0,6,0,440,165282428.22,375641.88,10750.88,144
CASH_OUT,0,6,0,1778,226433408.51,127352.87,1534.71,144
CASH_IN,0,6,1,628,86722140.06,138092.58,3005.94,145
PAYMENT,0,6,1,537,3799565.85,7075.54,179.78,145
DEBIT,0,6,1,49,162365.31,3313.58,226.75,145
TRANSFER,0,6,1,97,34297661.61,353584.14,23105.50,145
CASH_OUT,0,6,1,546,71298973.27,130584.20,2776.17,145
CASH_IN,0,6,2,245,37407053.18,152681.85,5315.18,146
PAYMENT,0,6,2,181,1292075.06,7138.54,296.23,146
DEBIT,0,6,2,17,41347.26,2432.19,413.60,146
TRANSFER,0,6,2,27,15933096.97,590114.70,174887.71,146
CASH_OUT,0,6,2,203,32941458.48,162273.19,24177.75,146
CASH_IN,0,6,3,47,7062315.84,150262.04,11658.10,147
PAYMENT,0,6,3,30,283496.68,9449.89,979.17,147
DEBIT,0,6,3,2,3718.80,1859.40,169.28,147
TRANSFER,0,6,3,3,5312185.48,1770728.49,893895.09,147
CASH_OUT,0,6,3,56,12087304.04,215844.71,60229.02,147
TRANSFER,0,6,4,1,1581883.30,1581883.30,0.00,148
CASH_OUT,0,6,4,1,1581883.30,1581883.30,0.00,148
TRANSFER,0,6,5,2,3538573.88,1769286.94,2502121.30,149
CASH_OUT,0,6,5,1,3538553.88,3538553.88,0.00,149
TRANSFER,0,6,8,2,7999471.80,3999735.90,686257.42,152
CASH_OUT,0,6,8,2,7999471.80,3999735.90,686257.42,152
TRANSFER,0,6,9,1,50.00,50.00,0.00,153
CASH_IN,0,6,11,1330,186602730.45,140302.80,2194.41,155
PAYMENT,0,6,11,993,7998798.36,8055.18,136.56,155
DEBIT,0,6,11,66,240125.75,3638.27,247.62,155
TRANSFER,0,6,11,215,89272509.54,415220.97,21323.11,155
CASH_OUT,0,6,11,1097,153269725.33,139717.16,3578.86,155
TRANSFER,0,6,12,2,3448901.73,1724450.86,2438458.96,156
CASH_OUT,0,6,12,1,3448701.73,3448701.73,0.00,156
CASH_IN,0,6,13,4077,579617865.86,142167.74,1265.07,157
PAYMENT,0,6,13,2812,22506715.37,8003.81,85.46,157
DEBIT,0,6,13,172,817924.14,4755.37,220.55,157
TRANSFER,0,6,13,789,323377296.52,409857.16,11475.99,157
CASH_OUT,0,6,13,3162,423267484.95,133860.68,2281.89,157
CASH_IN,0,6,14,5525,787940145.08,142613.60,1073.67,158
PAYMENT,0,6,14,3665,28995484.27,7911.46,72.72,158
DEBIT,0,6,14,246,1189712.02,4836.23,205.00,158
TRANSFER,0,6,14,1000,433466108.74,433466.11,8984.86,158
CASH_OUT,0,6,14,4155,541688365.78,130370.24,1356.09,158
CASH_IN,0,6,15,5879,824443577.10,140235.34,1026.62,159
PAYMENT,0,6,15,4118,33749647.30,8195.64,71.67,159
DEBIT,0,6,15,247,1366018.19,5530.44,232.05,159
TRANSFER,0,6,15,982,433107550.85,441046.39,9126.72,159
CASH_OUT,0,6,15,4642,593282519.63,127807.52,1129.72,159
CASH_IN,0,6,16,6419,892601087.25,139056.10,999.91,160
PAYMENT,0,6,16,4290,34814127.32,8115.18,70.53,160
DEBIT,0,6,16,244,1386048.04,5680.52,222.72,160
TRANSFER,0,6,16,1147,490847247.26,427940.06,7291.32,160
CASH_OUT,0,6,16,4905,631362153.99,128718.07,923.45,160
CASH_IN,0,6,17,10282,1466049159.76,142584.05,793.57,161
PAYMENT,0,6,17,6461,51743355.77,8008.57,55.48,161
DEBIT,0,6,17,424,2769148.45,6531.01,189.88,161
TRANSFER,0,6,17,1810,828777710.70,457888.24,7078.00,161
CASH_OUT,0,6,17,7533,947594062.49,125792.39,719.99,161
CASH_IN,0,6,18,12358,1732671149.45,140206.44,718.76,162
PAYMENT,0,6,18,8493,67787993.56,7981.63,49.43,162
DEBIT,0,6,18,470,2198804.63,4678.31,130.86,162
TRANSFER,0,6,18,2371,1138008794.94,479969.97,6546.88,162
CASH_OUT,0,6,18,9132,1140153548.51,124852.56,813.20,162
CASH_IN,0,6,19,13734,1894719798.20,137958.34,666.26,163
PAYMENT,0,6,19,9136,73055872.67,7996.48,48.16,163
DEBIT,0,6,19,500,3595869.94,7191.74,209.13,163
TRANSFER,0,6,19,2674,1679066115.12,627923.00,7849.39,163
CASH_OUT,0,6,19,9978,1232947044.18,123566.55,614.39,163
CASH_IN,0,6,20,13349,1828151859.76,136950.47,668.92,164
PAYMENT,0,6,20,9185,77737090.03,8463.48,49.79,164
DEBIT,0,6,20,543,2196557.83,4045.23,106.39,164
TRANSFER,0,6,20,2438,1887612759.07,774246.41,10865.48,164
CASH_OUT,0,6,20,9334,1214819244.40,130149.91,894.18,164
CASH_IN,0,6,21,10111,1393261228.70,137796.58,777.88,165
PAYMENT,0,6,21,7297,62819896.99,8609.00,57.89,165
DEBIT,0,6,21,415,2053758.98,4948.82,162.85,165
TRANSFER,0,6,21,1818,1188833897.20,653924.04,10588.26,165
CASH_OUT,0,6,21,7023,899676394.75,128104.29,1067.55,165
CASH_IN,0,6,22,8147,1119386732.33,137398.64,866.40,166
PAYMENT,0,6,22,5735,49391758.88,8612.34,66.54,166
DEBIT,0,6,22,353,1584293.27,4488.08,157.66,166
TRANSFER,0,6,22,1409,1015603496.32,720797.37,13083.21,166
CASH_OUT,0,6,22,5333,691812551.02,129722.96,1052.82,166
CASH_IN,0,6,23,5340,740487100.97,138668.00,1082.55,167
PAYMENT,0,6,23,4126,35225503.03,8537.45,78.59,167
DEBIT,0,6,23,206,923789.66,4484.42,206.91,167
TRANSFER,0,6,23,919,639202039.29,695540.85,16321.94,167
CASH_OUT,0,6,23,3387,434713108.79,128347.54,1185.11,167
CASH_IN,0,7,0,2556,343327500.71,134322.18,1556.60,168
PAYMENT,0,7,0,2057,16089079.77,7821.62,102.61,168
DEBIT,0,7,0,123,364245.88,2961.35,145.86,168
TRANSFER,0,7,0,442,266373307.83,602654.54,20438.46,168
CASH_OUT,0,7,0,1891,247392964.76,130826.53,1600.36,168
CASH_IN,0,7,1,796,110089121.51,138302.92,2875.72,169
PAYMENT,0,7,1,735,5744390.51,7815.50,162.29,169
DEBIT,0,7,1,55,121123.70,2202.25,155.65,169
TRANSFER,0,7,1,141,131915656.68,935572.03,55888.03,169
CASH_OUT,0,7,1,676,86132018.37,127414.23,2412.32,169
CASH_IN,0,7,2,299,41189038.01,137755.98,4351.36,170
PAYMENT,0,7,2,239,1808252.98,7565.91,274.81,170
DEBIT,0,7,2,12,17359.85,1446.65,104.64,170
TRANSFER,0,7,2,43,22500040.66,523256.76,124482.53,170
CASH_OUT,0,7,2,204,36051320.01,176722.16,27596.01,170
TRANSFER,0,7,3,1,4499220.83,4499220.83,0.00,171
CASH_OUT,0,7,3,1,4499220.83,4499220.83,0.00,171
TRANSFER,0,7,4,2,3366705.23,1683352.61,2380591.81,172
CASH_OUT,0,7,4,1,3366685.23,3366685.23,0.00,172
TRANSFER,0,7,5,3,7252457.05,2417485.68,457418.58,173
CASH_OUT,0,7,5,3,7252457.05,2417485.68,457418.58,173
TRANSFER,0,7,6,1,3240559.40,3240559.40,0.00,174
CASH_OUT,0,7,6,1,3240559.40,3240559.40,0.00,174
TRANSFER,0,7,7,1,3262245.51,3262245.51,0.00,175
CASH_OUT,0,7,7,1,3262245.51,3262245.51,0.00,175
TRANSFER,0,7,11,1,4087853.00,4087853.00,0.00,179
CASH_OUT,0,7,11,1,4087853.00,4087853.00,0.00,179
TRANSFER,0,7,12,1,3717161.15,3717161.15,0.00,180
CASH_OUT,0,7,12,1,3717161.15,3717161.15,0.00,180
CASH_IN,0,7,13,2828,401786632.19,142074.48,1516.47,181
PAYMENT,0,7,13,1804,17100082.56,9478.98,129.49,181
DEBIT,0,7,13,92,451271.00,4905.12,331.39,181
TRANSFER,0,7,13,398,239365199.15,601420.10,19317.24,181
CASH_OUT,0,7,13,2220,288526318.93,129966.81,1804.92,181
CASH_IN,0,7,14,6559,919094687.36,140127.26,981.81,182
PAYMENT,0,7,14,4241,36728028.33,8660.23,75.78,182
DEBIT,0,7,14,256,1590881.32,6214.38,265.43,182
TRANSFER,0,7,14,1105,906363502.83,820238.46,16962.38,182
CASH_OUT,0,7,14,4797,624029556.37,130087.46,923.04,182
CASH_IN,0,7,15,6984,987397434.18,141379.93,955.17,183
PAYMENT,0,7,15,4398,37427586.46,8510.14,74.83,183
DEBIT,0,7,15,231,1812316.06,7845.52,324.38,183
TRANSFER,0,7,15,1178,807070553.20,685119.32,13725.11,183
CASH_OUT,0,7,15,4954,640781454.59,129346.28,1203.27,183
CASH_IN,0,7,16,8014,1131769103.70,141224.00,883.05,184
PAYMENT,0,7,16,4847,40631575.74,8382.83,71.44,184
DEBIT,0,7,16,322,3149764.04,9781.88,342.46,184
TRANSFER,0,7,16,1434,1274124665.14,888510.92,16326.48,184
CASH_OUT,0,7,16,5501,705209350.70,128196.57,846.93,184
CASH_IN,0,7,17,11100,1571033536.79,141534.55,750.50,185
PAYMENT,0,7,17,6958,58283829.69,8376.52,58.87,185
DEBIT,0,7,17,397,3441239.77,8668.11,271.95,185
TRANSFER,0,7,17,1999,1598686943.92,799743.34,12476.29,185
CASH_OUT,0,7,17,7401,916322601.33,123810.65,703.25,185
CASH_IN,0,7,18,13389,1888581207.37,141054.69,681.87,186
PAYMENT,0,7,18,8345,65822965.70,7887.71,51.08,186
DEBIT,0,7,18,502,2809689.89,5596.99,167.89,186
TRANSFER,0,7,18,2403,1937680605.13,806358.97,11634.64,186
CASH_OUT,0,7,18,8971,1096159820.34,122189.26,824.41,186
CASH_IN,0,7,19,15174,2107773289.62,138906.90,633.99,187
PAYMENT,0,7,19,9638,68160068.39,7072.01,41.79,187
DEBIT,0,7,19,556,3063418.86,5509.75,160.70,187
TRANSFER,0,7,19,2637,2258607796.62,856506.56,11579.47,187
CASH_OUT,0,7,19,9915,1198107610.97,120837.88,592.51,187
CASH_IN,0,7,20,14043,1936334084.73,137886.07,650.81,188
PAYMENT,0,7,20,9094,65583191.54,7211.70,44.89,188
DEBIT,0,7,20,517,2927837.76,5663.13,169.80,188
TRANSFER,0,7,20,2457,2111451766.19,859361.73,11942.53,188
CASH_OUT,0,7,20,9110,1129574964.88,123992.86,904.12,188
CASH_IN,0,7,21,10771,1471809624.48,136645.59,756.97,189
PAYMENT,0,7,21,7387,53574867.05,7252.59,49.50,189
DEBIT,0,7,21,423,2138297.28,5055.08,161.03,189
TRANSFER,0,7,21,1824,1485679837.63,814517.45,12984.71,189
CASH_OUT,0,7,21,7036,873660051.16,124169.99,1010.36,189
CASH_IN,0,7,22,8727,1200121990.82,137518.28,842.90,190
PAYMENT,0,7,22,6293,45914469.09,7296.12,52.41,190
DEBIT,0,7,22,391,1794940.94,4590.64,163.30,190
TRANSFER,0,7,22,1459,1358850171.29,931357.21,17040.41,190
CASH_OUT,0,7,22,5479,685736565.71,125157.25,1242.63,190
CASH_IN,0,7,23,6234,854172662.09,137018.39,994.71,191
PAYMENT,0,7,23,4668,32811860.63,7029.10,59.57,191
DEBIT,0,7,23,299,1641283.70,5489.24,214.34,191
TRANSFER,0,7,23,1052,1019709993.41,969306.08,20562.04,191
CASH_OUT,0,7,23,3931,484256061.41,123189.03,960.81,191
CASH_IN,0,8,0,2809,392056325.83,139571.49,1497.75,192
PAYMENT,0,8,0,2242,15816407.89,7054.60,86.76,192
DEBIT,0,8,0,140,950543.63,6789.60,390.89,192
TRANSFER,0,8,0,440,282504397.28,642055.45,22498.34,192
CASH_OUT,0,8,0,2067,265085752.58,128246.61,2018.46,192
CASH_IN,0,8,1,1024,141302989.40,137991.20,2462.81,193
PAYMENT,0,8,1,785,11454339.70,14591.52,338.64,193
DEBIT,0,8,1,63,270697.92,4296.79,260.83,193
TRANSFER,0,8,1,165,102541826.60,621465.62,50240.25,193
CASH_OUT,0,8,1,672,91794169.99,136598.47,10651.90,193
CASH_IN,0,8,2,319,46428116.85,145542.69,4477.84,194
PAYMENT,0,8,2,260,1715139.71,6596.69,242.52,194
DEBIT,0,8,2,33,97090.35,2942.13,224.69,194
TRANSFER,0,8,2,36,49555855.62,1376551.54,190234.20,194
CASH_OUT,0,8,2,200,25648719.89,128243.60,4545.11,194
CASH_IN,0,8,3,90,12846910.25,142743.45,9141.47,195
PAYMENT,0,8,3,34,241130.89,7092.08,852.81,195
DEBIT,0,8,3,3,7302.60,2434.20,369.84,195
TRANSFER,0,8,3,8,8635792.26,1079474.03,486871.43,195
CASH_OUT,0,8,3,58,14306947.63,246671.51,74742.35,195
TRANSFER,0,8,5,2,3336726.78,1668363.39,2359407.99,197
CASH_OUT,0,8,5,1,3336716.78,3336716.78,0.00,197
TRANSFER,0,8,6,1,5468700.36,5468700.36,0.00,198
CASH_OUT,0,8,6,1,5468700.36,5468700.36,0.00,198
TRANSFER,0,8,7,1,1400987.15,1400987.15,0.00,199
CASH_OUT,0,8,7,1,1400987.15,1400987.15,0.00,199
TRANSFER,0,8,8,2,7813015.00,3906507.50,498566.05,200
CASH_OUT,0,8,8,2,7813015.00,3906507.50,498566.05,200
TRANSFER,0,8,9,2,7171121.89,3585560.94,196196.21,201
CASH_OUT,0,8,9,2,7171121.89,3585560.94,196196.21,201
TRANSFER,0,8,10,1,4459488.44,4459488.44,0.00,202
CASH_OUT,0,8,10,1,4459488.44,4459488.44,0.00,202
CASH_IN,0,8,12,1210,171170339.97,141463.09,2225.89,204
PAYMENT,0,8,12,829,6434316.91,7761.54,154.53,204
DEBIT,0,8,12,47,137408.24,2923.58,198.61,204
TRANSFER,0,8,12,187,152943364.68,817878.96,45431.82,204
CASH_OUT,0,8,12,1022,133584799.92,130709.20,4940.02,204
CASH_IN,0,8,13,4597,654510257.08,142377.69,1165.49,205
PAYMENT,0,8,13,2776,21600651.32,7781.21,87.95,205
DEBIT,0,8,13,176,1147810.06,6521.65,365.99,205
TRANSFER,0,8,13,765,649469534.04,848979.78,22635.10,205
CASH_OUT,0,8,13,3354,429102102.51,127937.42,2149.00,205
CASH_IN,0,8,14,4568,645201955.73,141243.86,1168.82,206
PAYMENT,0,8,14,2901,22751064.46,7842.49,85.42,206
DEBIT,0,8,14,192,1252956.76,6525.82,314.77,206
TRANSFER,0,8,14,722,587262104.76,813382.42,20791.90,206
CASH_OUT,0,8,14,3333,418696730.63,125621.58,1782.24,206
CASH_IN,0,8,15,5237,737318103.41,140790.17,1087.15,207
PAYMENT,0,8,15,3309,26879944.11,8123.28,83.87,207
DEBIT,0,8,15,239,2339543.37,9788.88,438.57,207
TRANSFER,0,8,15,832,897987523.85,1079311.93,27494.68,207
CASH_OUT,0,8,15,3620,442727707.81,122300.47,988.58,207
CASH_IN,0,8,16,7336,1030292720.39,140443.39,922.04,208
PAYMENT,0,8,16,4727,39908595.10,8442.69,73.69,208
DEBIT,0,8,16,297,1814592.09,6109.74,259.25,208
TRANSFER,0,8,16,1194,1121213155.70,939039.49,19245.92,208
CASH_OUT,0,8,16,5196,634462221.18,122105.89,1154.32,208
CASH_IN,0,8,17,7528,1052456615.24,139805.61,917.51,209
PAYMENT,0,8,17,4768,42679987.90,8951.34,79.14,209
DEBIT,0,8,17,262,1080033.89,4122.27,179.73,209
TRANSFER,0,8,17,1290,1239387315.13,960765.36,18535.18,209
CASH_OUT,0,8,17,5407,652698115.94,120713.54,1042.22,209
CASH_IN,0,8,18,9257,1275151251.60,137749.95,822.37,210
PAYMENT,0,8,18,5690,55180598.60,9697.82,77.08,210
DEBIT,0,8,18,338,1982461.09,5865.27,209.35,210
TRANSFER,0,8,18,1486,1518044687.29,1021564.39,19341.97,210
CASH_OUT,0,8,18,6553,785912820.99,119931.76,1096.78,210
CASH_IN,0,8,19,10523,1469498700.59,139646.37,777.51,211
PAYMENT,0,8,19,6398,70451519.97,11011.49,82.21,211
DEBIT,0,8,19,385,2868353.72,7450.27,266.01,211
TRANSFER,0,8,19,1764,1995164505.11,1131045.64,18643.38,211
CASH_OUT,0,8,19,7042,868840053.21,123379.73,725.03,211
CASH_IN,0,8,20,12757,1777648656.48,139346.92,701.55,212
PAYMENT,0,8,20,8112,90695386.71,11180.40,74.64,212
DEBIT,0,8,20,475,3267069.04,6878.04,225.99,212
TRANSFER,0,8,20,2040,2502891872.08,1226907.78,18404.21,212
CASH_OUT,0,8,20,8087,1044687216.44,129181.06,980.94,212
CASH_IN,0,8,21,10466,1449086640.50,138456.59,770.78,213
PAYMENT,0,8,21,6705,71129834.97,10608.48,77.05,213
DEBIT,0,8,21,400,2546959.46,6367.40,212.76,213
TRANSFER,0,8,21,1643,1827507696.19,1112299.27,18962.61,213
CASH_OUT,0,8,21,6244,802525051.25,128527.39,809.74,213
CASH_IN,0,8,22,7780,1082178800.95,139097.53,912.35,214
PAYMENT,0,8,22,5035,46219334.38,9179.61,76.79,214
DEBIT,0,8,22,289,2211589.39,7652.56,339.96,214
TRANSFER,0,8,22,1200,1380479427.72,1150399.52,23652.21,214
CASH_OUT,0,8,22,4514,595295858.23,131877.68,1985.81,214
CASH_IN,0,8,23,5653,791591457.01,140030.33,1058.32,215
PAYMENT,0,8,23,3880,31987885.23,8244.30,77.24,215
DEBIT,0,8,23,224,1057353.01,4720.33,210.83,215
TRANSFER,0,8,23,837,894492995.63,1068689.36,25575.23,215
CASH_OUT,0,8,23,3316,438497564.64,132236.90,1128.70,215
CASH_IN,0,9,0,2985,416399382.99,139497.28,1450.81,216
PAYMENT,0,9,0,2229,17517012.96,7858.69,96.96,216
DEBIT,0,9,0,138,489356.87,3546.06,182.16,216
TRANSFER,0,9,0,428,427911332.18,999792.83,35441.02,216
CASH_OUT,0,9,0,1984,264092386.82,133111.08,3686.74,216
CASH_IN,0,9,1,2254,319670874.61,141823.81,1725.47,217
PAYMENT,0,9,1,1611,12600414.52,7821.49,117.44,217
DEBIT,0,9,1,120,355243.90,2960.37,160.91,217
TRANSFER,0,9,1,335,382303960.97,1141205.85,45883.86,217
CASH_OUT,0,9,1,1409,189196835.33,134277.38,4293.77,217
TRANSFER,0,9,3,4,13242376.24,3310594.06,525870.64,219
CASH_OUT,0,9,3,4,13242376.24,3310594.06,525870.64,219
TRANSFER,0,9,6,1,20.00,20.00,0.00,222
TRANSFER,0,9,7,2,5685284.60,2842642.30,535011.99,223
CASH_OUT,0,9,7,2,5685284.60,2842642.30,535011.99,223
TRANSFER,0,9,9,2,2556122.32,1278061.16,1807168.58,225
CASH_OUT,0,9,9,1,2555922.32,2555922.32,0.00,225
TRANSFER,0,9,10,1,20.00,20.00,0.00,226
TRANSFER,0,9,11,1,10.00,10.00,0.00,227
CASH_IN,0,9,12,852,123797533.05,145302.27,2759.60,228
PAYMENT,0,9,12,584,5813733.14,9955.02,244.14,228
DEBIT,0,9,12,29,105916.09,3652.28,412.93,228
TRANSFER,0,9,12,128,124242170.88,970641.96,62640.19,228
CASH_OUT,0,9,12,723,97045686.97,134226.40,2477.43,228
CASH_IN,0,9,13,1810,268007549.38,148070.47,1919.51,229
PAYMENT,0,9,13,1117,10970971.57,9821.82,163.47,229
DEBIT,0,9,13,58,398618.98,6872.74,604.64,229
TRANSFER,0,9,13,258,268076228.91,1039055.15,41129.93,229
CASH_OUT,0,9,13,1131,149015304.94,131755.35,1968.53,229
CASH_IN,0,9,14,751,108072221.30,143904.42,3029.69,230
PAYMENT,0,9,14,470,4098290.55,8719.77,235.55,230
DEBIT,0,9,14,19,52707.13,2774.06,269.30,230
TRANSFER,0,9,14,132,161797895.59,1225741.63,75404.82,230
CASH_OUT,0,9,14,644,86994204.39,135084.17,5659.76,230
CASH_IN,0,9,15,4417,640161914.29,144931.38,1217.80,231
PAYMENT,0,9,15,2578,23543859.00,9132.61,103.29,231
DEBIT,0,9,15,174,945986.94,5436.71,268.61,231
TRANSFER,0,9,15,647,703188550.01,1086844.74,31080.70,231
CASH_OUT,0,9,15,2857,378895292.63,132619.98,1838.44,231
CASH_IN,0,9,16,7937,1140965873.45,143752.79,908.77,232
PAYMENT,0,9,16,4733,43602238.11,9212.39,77.93,232
DEBIT,0,9,16,295,2388612.44,8096.99,337.22,232
TRANSFER,0,9,16,1232,1521870053.55,1235284.13,24156.35,232
CASH_OUT,0,9,16,5038,650638693.50,129146.23,1338.52,232
TRANSFER,0,9,17,1,1627249.75,1627249.75,0.00,233
CASH_OUT,0,9,17,1,1627249.75,1627249.75,0.00,233
CASH_IN,0,9,18,11113,1560925168.39,140459.39,759.99,234
PAYMENT,0,9,18,6351,60721609.62,9560.95,70.46,234
DEBIT,0,9,18,461,3202807.06,6947.52,222.42,234
TRANSFER,0,9,18,1811,2093571073.73,1156030.41,19227.86,234
CASH_OUT,0,9,18,7202,891508224.92,123786.20,893.54,234
CASH_IN,0,9,19,17469,2445516739.56,139991.80,603.68,235
PAYMENT,0,9,19,10306,103666617.62,10058.86,57.94,235
DEBIT,0,9,19,659,5747670.91,8721.81,226.87,235
TRANSFER,0,9,19,2663,3155465257.19,1184928.75,16327.80,235
CASH_OUT,0,9,19,10776,1340655084.16,124411.20,1050.90,235
CASH_IN,0,9,20,13876,1925703297.14,138779.42,671.67,236
PAYMENT,0,9,20,8383,90170952.73,10756.41,68.07,236
DEBIT,0,9,20,522,6853242.44,13128.82,399.89,236
TRANSFER,0,9,20,2186,2802657418.52,1282093.97,18963.54,236
CASH_OUT,0,9,20,8646,1110224049.15,128408.98,689.73,236
CASH_IN,0,9,21,10648,1463385552.08,137432.90,772.31,237
PAYMENT,0,9,21,6627,67605208.93,10201.48,72.88,237
DEBIT,0,9,21,417,5306309.50,12724.96,430.29,237
TRANSFER,0,9,21,1611,1962025572.41,1217892.97,21638.63,237
CASH_OUT,0,9,21,6131,789708492.52,128805.82,1375.77,237
CASH_IN,0,9,22,7859,1095185637.11,139354.32,884.97,238
PAYMENT,0,9,22,5097,48860370.21,9586.10,78.65,238
DEBIT,0,9,22,307,5428141.12,17681.24,735.09,238
TRANSFER,0,9,22,1191,1448871854.00,1216517.09,24392.11,238
CASH_OUT,0,9,22,4580,591215350.94,129086.32,979.48,238
CASH_IN,0,9,23,6263,876233664.11,139906.38,1005.67,239
PAYMENT,0,9,23,4224,36398563.91,8617.08,77.96,239
DEBIT,0,9,23,244,4007974.58,16426.13,727.71,239
TRANSFER,0,9,23,913,1166947588.31,1278146.32,29648.50,239
CASH_OUT,0,9,23,3754,493229276.17,131387.66,2131.91,239
CASH_IN,0,10,0,2750,381679209.64,138792.44,1521.23,240
PAYMENT,0,10,0,2060,16763481.62,8137.61,104.90,240
DEBIT,0,10,0,123,1142129.43,9285.61,639.86,240
TRANSFER,0,10,0,418,540110253.04,1292129.79,43628.25,240
CASH_OUT,0,10,0,1708,217744985.72,127485.35,1495.30,240
CASH_IN,0,10,1,1207,172028686.20,142525.84,2327.83,241
PAYMENT,0,10,1,889,6162805.00,6932.29,140.96,241
DEBIT,0,10,1,74,153305.43,2071.69,89.95,241
TRANSFER,0,10,1,186,217156589.23,1167508.54,61257.66,241
CASH_OUT,0,10,1,765,95159039.32,124390.90,2315.89,241
CASH_IN,0,10,2,383,55191158.18,144102.24,4145.37,242
PAYMENT,0,10,2,243,1635961.10,6732.35,254.76,242
DEBIT,0,10,2,17,42083.15,2475.48,181.59,242
TRANSFER,0,10,2,30,52554130.83,1751804.36,293742.72,242
CASH_OUT,0,10,2,233,45996978.44,197411.92,42291.87,242
TRANSFER,0,10,3,2,2896433.75,1448216.88,2048017.24,243
CASH_OUT,0,10,3,1,2896383.75,2896383.75,0.00,243
TRANSFER,0,10,4,3,12844888.05,4281629.35,217617.04,244
CASH_OUT,0,10,4,3,12844888.05,4281629.35,217617.04,244
TRANSFER,0,10,5,2,7181754.96,3590877.48,5078239.35,245
CASH_OUT,0,10,5,1,7181734.96,7181734.96,0.00,245
TRANSFER,0,10,6,2,3242096.87,1621048.44,2292437.97,246
CASH_OUT,0,10,6,1,3242046.87,3242046.87,0.00,246
TRANSFER,0,10,10,1,898918.88,898918.88,0.00,250
CASH_OUT,0,10,10,1,898918.88,898918.88,0.00,250
CASH_IN,0,10,12,752,108953063.58,144884.39,2973.07,252
PAYMENT,0,10,12,477,4289032.38,8991.68,243.92,252
DEBIT,0,10,12,17,74233.91,4366.70,398.75,252
TRANSFER,0,10,12,106,91673742.10,864846.62,55553.80,252
CASH_OUT,0,10,12,646,84550822.93,130883.63,2429.88,252
CASH_IN,0,10,13,2967,424641026.11,143121.34,1486.89,253
PAYMENT,0,10,13,1672,15829639.42,9467.49,135.60,253
DEBIT,0,10,13,107,2747461.77,25677.21,1821.52,253
TRANSFER,0,10,13,392,472788666.98,1206093.54,42891.56,253
CASH_OUT,0,10,13,1915,246440843.11,128689.74,1453.97,253
CASH_IN,0,10,14,3790,544543244.31,143678.96,1333.15,254
PAYMENT,0,10,14,2128,17103440.17,8037.33,98.03,254
DEBIT,0,10,14,141,611404.60,4336.20,210.10,254
TRANSFER,0,10,14,557,679284491.21,1219541.28,35028.26,254
CASH_OUT,0,10,14,2464,313446744.83,127210.53,1236.49,254
CASH_IN,0,10,15,5435,789250824.81,145216.34,1113.11,255
PAYMENT,0,10,15,2930,22869722.99,7805.37,82.86,255
DEBIT,0,10,15,196,1115552.78,5691.60,274.47,255
TRANSFER,0,10,15,812,1038317799.90,1278716.50,30686.58,255
CASH_OUT,0,10,15,3391,426705432.02,125834.69,1526.27,255
CASH_IN,0,10,16,6256,885234537.48,141501.68,1010.25,256
PAYMENT,0,10,16,3572,27911209.53,7813.89,77.02,256
DEBIT,0,10,16,212,1504558.46,7096.97,280.31,256
TRANSFER,0,10,16,942,1218406300.57,1293424.95,29260.36,256
CASH_OUT,0,10,16,3971,491361966.51,123737.59,1278.67,256
CASH_IN,0,10,17,5311,750129931.51,141240.81,1100.29,257
PAYMENT,0,10,17,2912,22505978.48,7728.70,85.26,257
DEBIT,0,10,17,186,1021764.05,5493.36,269.25,257
TRANSFER,0,10,17,764,1029244053.39,1347178.08,33394.95,257
CASH_OUT,0,10,17,3369,410523238.52,121853.14,2241.06,257
CASH_IN,0,10,18,6920,976546670.20,141119.46,958.43,258
PAYMENT,0,10,18,3778,29867029.76,7905.51,76.54,258
DEBIT,0,10,18,263,957896.89,3642.19,131.51,258
TRANSFER,0,10,18,985,1146566045.88,1164026.44,26352.32,258
CASH_OUT,0,10,18,4433,523793033.12,118157.69,881.24,258
CASH_IN,0,10,19,16709,2335116359.91,139752.01,614.61,259
PAYMENT,0,10,19,9657,74527595.11,7717.47,46.50,259
DEBIT,0,10,19,631,2444366.38,3873.80,96.51,259
TRANSFER,0,10,19,2515,3388892147.47,1347472.03,18658.88,259
CASH_OUT,0,10,19,10359,1223439865.61,118104.05,561.05,259
CASH_IN,0,10,20,13155,1818369494.20,138226.49,687.27,260
PAYMENT,0,10,20,8045,62935252.91,7822.90,51.51,260
DEBIT,0,10,20,501,1959097.39,3910.37,104.61,260
TRANSFER,0,10,20,2071,2897251277.81,1398962.47,21673.70,260
CASH_OUT,0,10,20,8012,966785390.00,120667.17,1154.59,260
CASH_IN,0,10,21,10534,1468524979.57,139408.11,772.80,261
PAYMENT,0,10,21,6507,51403442.83,7899.71,57.08,261
DEBIT,0,10,21,368,1677425.54,4558.22,141.51,261
TRANSFER,0,10,21,1533,2087491446.93,1361703.49,24175.66,261
