action,month,day,hour,count,sum,avg,std,step
TRANSFER,0,5,21,1939,930876966.77,480080.95,7101.66,141
CASH_OUT,0,5,21,6784,900352705.50,132717.09,791.92,141
CASH_IN,0,5,22,8233,1129818932.25,137230.53,856.09,142
PAYMENT,0,5,22,6030,47393207.52,7859.57,56.26,142
DEBIT,0,5,22,1153,6490587.06,5629.30,122.11,142
TRANSFER,0,5,22,1401,608750553.29,434511.46,8119.62,142
CASH_OUT,0,5,22,5498,728630406.45,132526.45,1388.56,142
CASH_IN,0,5,23,5258,735253171.99,139835.14,1085.62,143
PAYMENT,0,5,23,4272,30593685.36,7161.44,62.43,143
DEBIT,0,5,23,820,4253064.07,5186.66,135.83,143
TRANSFER,0,5,23,813,333790881.50,410566.89,9771.66,143
CASH_OUT,0,5,23,3327,431914517.85,129821.02,1573.62,143
CASH_IN,0,6,0,2369,332147754.69,140205.89,1641.03,144
PAYMENT,0,6,0,2144,16414778.98,7656.15,91.06,144
DEBIT,0,6,0,356,2318081.30,6511.46,255.93,144
TRANSFER,0,6,0,395,151543194.68,383653.66,11388.94,144
CASH_OUT,0,6,0,1811,237358467.48,131064.86,1516.87,144
CASH_IN,0,6,1,649,87935976.08,135494.57,3048.65,145
PAYMENT,0,6,1,589,4108040.80,6974.60,168.02,145
DEBIT,0,6,1,101,465235.98,4606.30,325.05,145
TRANSFER,0,6,1,94,37202731.69,395773.74,25241.44,145
CASH_OUT,0,6,1,571,73452795.27,128638.87,2702.39,145
CASH_IN,0,6,2,227,32379484.63,142640.90,5230.58,146
PAYMENT,0,6,2,162,1140436.58,7039.73,320.78,146
DEBIT,0,6,2,24,114282.26,4761.76,504.61,146
TRANSFER,0,6,2,20,11105959.58,555297.98,65091.48,146
CASH_OUT,0,6,2,205,25847884.77,126087.24,4370.81,146
CASH_IN,0,6,3,61,9118200.30,149478.69,12521.27,147
PAYMENT,0,6,3,30,166192.09,5539.74,608.62,147
DEBIT,0,6,3,7,34181.48,4883.07,2038.55,147
TRANSFER,0,6,3,3,472361.77,157453.92,41665.55,147
CASH_OUT,0,6,3,64,7515516.62,117429.95,7199.78,147
TRANSFER,0,6,4,1,3539175.49,3539175.49,0.00,148
CASH_OUT,0,6,4,1,3539175.49,3539175.49,0.00,148
TRANSFER,0,6,5,1,1421753.31,1421753.31,0.00,149
CASH_OUT,0,6,5,1,1421753.31,1421753.31,0.00,149
TRANSFER,0,6,6,1,1687251.81,1687251.81,0.00,150
CASH_OUT,0,6,6,1,1687251.81,1687251.81,0.00,150
TRANSFER,0,6,7,1,3739389.17,3739389.17,0.00,151
CASH_OUT,0,6,7,1,3739389.17,3739389.17,0.00,151
TRANSFER,0,6,8,2,4108358.16,2054179.08,1617298.53,152
CASH_OUT,0,6,8,2,4108358.16,2054179.08,1617298.53,152
TRANSFER,0,6,10,1,2831370.53,2831370.53,0.00,154
CASH_OUT,0,6,10,1,2831370.53,2831370.53,0.00,154
CASH_IN,0,6,11,1386,195385574.06,140970.83,2114.31,155
PAYMENT,0,6,11,1067,8843902.86,8288.57,140.00,155
DEBIT,0,6,11,203,1133681.19,5584.64,314.18,155
TRANSFER,0,6,11,220,89003623.48,404561.92,23952.55,155
CASH_OUT,0,6,11,1080,148312202.98,137326.11,4432.73,155
TRANSFER,0,6,12,1,3703638.69,3703638.69,0.00,156
CASH_OUT,0,6,12,1,3703638.69,3703638.69,0.00,156
CASH_IN,0,6,13,4214,589352824.43,139855.91,1212.16,157
PAYMENT,0,6,13,2828,22281681.53,7878.95,82.77,157
DEBIT,0,6,13,570,3426557.12,6011.50,179.10,157
TRANSFER,0,6,13,778,327018440.17,420332.19,9649.59,157
CASH_OUT,0,6,13,3203,421178583.11,131495.03,1624.58,157
CASH_IN,0,6,14,5684,807084977.63,141992.43,1053.42,158
PAYMENT,0,6,14,3831,30642066.16,7998.45,73.07,158
DEBIT,0,6,14,783,4577070.03,5845.56,156.69,158
TRANSFER,0,6,14,983,415660301.01,422848.73,8088.98,158
CASH_OUT,0,6,14,4170,541204564.52,129785.27,1084.49,158
CASH_IN,0,6,15,6144,858683171.83,139759.63,1009.28,159
PAYMENT,0,6,15,4176,33959717.02,8132.12,70.50,159
DEBIT,0,6,15,824,5431930.65,6592.15,163.13,159
TRANSFER,0,6,15,1098,455995369.20,415296.33,8718.96,159
CASH_OUT,0,6,15,4748,615282284.20,129587.68,1392.92,159
CASH_IN,0,6,16,6520,919166943.41,140976.53,992.32,160
PAYMENT,0,6,16,4479,36066595.23,8052.38,69.06,160
DEBIT,0,6,16,919,6326613.50,6884.24,154.01,160
TRANSFER,0,6,16,1099,465256239.75,423345.08,7467.19,160
CASH_OUT,0,6,16,4897,625413023.76,127713.50,914.51,160
CASH_IN,0,6,17,10255,1426828241.46,139134.88,784.82,161
PAYMENT,0,6,17,6893,54968112.61,7974.48,54.65,161
DEBIT,0,6,17,1452,11492370.81,7914.86,136.10,161
TRANSFER,0,6,17,1746,826795835.67,473537.13,7053.26,161
CASH_OUT,0,6,17,7480,944586374.25,126281.60,727.85,161
CASH_IN,0,6,18,12614,1744417581.86,138292.18,693.06,162
PAYMENT,0,6,18,8608,68522529.11,7960.33,48.78,162
DEBIT,0,6,18,1767,10643644.79,6023.57,103.16,162
TRANSFER,0,6,18,2327,1117763171.95,480345.15,6838.48,162
CASH_OUT,0,6,18,9049,1114650498.92,123179.41,894.70,162
CASH_IN,0,6,19,13763,1915141262.51,139151.44,669.62,163
PAYMENT,0,6,19,9452,75507157.30,7988.48,46.98,163
DEBIT,0,6,19,1792,14459555.63,8068.95,133.29,163
TRANSFER,0,6,19,2492,1569617596.14,629862.60,8391.46,163
CASH_OUT,0,6,19,9948,1233146540.87,123959.24,609.35,163
CASH_IN,0,6,20,13645,1870861571.04,137109.68,666.32,164
PAYMENT,0,6,20,9561,80673794.20,8437.80,49.70,164
DEBIT,0,6,20,1909,10354428.12,5424.01,91.10,164
TRANSFER,0,6,20,2427,1924802559.61,793078.93,11177.71,164
CASH_OUT,0,6,20,9337,1202261087.48,128763.10,762.51,164
CASH_IN,0,6,21,10552,1436559056.21,136140.93,755.05,165
PAYMENT,0,6,21,7346,63171022.41,8599.38,57.98,165
DEBIT,0,6,21,1532,9924280.52,6477.99,118.17,165
TRANSFER,0,6,21,1885,1235058550.16,655203.47,10486.37,165
CASH_OUT,0,6,21,6893,881429420.30,127873.12,1052.00,165
CASH_IN,0,6,22,8055,1102088130.31,136820.38,871.34,166
PAYMENT,0,6,22,5969,51461228.66,8621.42,65.86,166
DEBIT,0,6,22,1100,6602131.46,6001.94,129.71,166
TRANSFER,0,6,22,1372,986718675.71,719182.71,13416.73,166
CASH_OUT,0,6,22,5337,681074045.05,127613.65,865.66,166
CASH_IN,0,6,23,5389,739512705.70,137226.33,1049.05,167
PAYMENT,0,6,23,4391,37649454.91,8574.23,76.73,167
DEBIT,0,6,23,819,5066859.66,6186.64,151.94,167
TRANSFER,0,6,23,909,634458187.69,697973.80,16763.01,167
CASH_OUT,0,6,23,3451,452173126.14,131026.70,1927.71,167
CASH_IN,0,7,0,2575,356820517.23,138571.07,1533.21,168
PAYMENT,0,7,0,2155,16999650.03,7888.47,99.69,168
DEBIT,0,7,0,386,1954006.47,5062.19,199.64,168
TRANSFER,0,7,0,383,230131486.84,600865.50,21684.60,168
CASH_OUT,0,7,0,1867,242808304.34,130052.65,2401.21,168
CASH_IN,0,7,1,836,115228073.79,137832.62,2786.17,169
PAYMENT,0,7,1,685,5463958.71,7976.58,168.61,169
DEBIT,0,7,1,119,455779.33,3830.08,323.03,169
TRANSFER,0,7,1,150,138519012.84,923460.09,49855.88,169
CASH_OUT,0,7,1,624,83259269.69,133428.32,5344.11,169
CASH_IN,0,7,2,304,43549124.73,143253.70,4660.13,170
PAYMENT,0,7,2,265,2205504.24,8322.66,275.30,170
DEBIT,0,7,2,57,197606.47,3466.78,453.87,170
TRANSFER,0,7,2,47,17920239.61,381281.69,25496.38,170
CASH_OUT,0,7,2,217,28277493.98,130311.03,4125.65,170
TRANSFER,0,7,4,3,8548805.77,2849601.92,1885801.39,172
CASH_OUT,0,7,4,2,8548755.77,4274377.89,1430058.86,172
TRANSFER,0,7,5,1,3687515.58,3687515.58,0.00,173
CASH_OUT,0,7,5,1,3687515.58,3687515.58,0.00,173
TRANSFER,0,7,6,3,10491690.65,3497230.22,851506.57,174
CASH_OUT,0,7,6,3,10491690.65,3497230.22,851506.57,174
TRANSFER,0,7,7,1,3658176.20,3658176.20,0.00,175
CASH_OUT,0,7,7,1,3658176.20,3658176.20,0.00,175
TRANSFER,0,7,9,1,20.00,20.00,0.00,177
TRANSFER,0,7,10,2,4085742.73,2042871.36,2889028.10,178
CASH_OUT,0,7,10,1,4085722.73,4085722.73,0.00,178
TRANSFER,0,7,12,1,2516887.70,2516887.70,0.00,180
CASH_OUT,0,7,12,1,2516887.70,2516887.70,0.00,180
CASH_IN,0,7,13,2797,395645293.18,141453.45,1499.71,181
PAYMENT,0,7,13,1783,16531683.16,9271.84,129.74,181
DEBIT,0,7,13,384,2307034.66,6007.90,225.59,181
TRANSFER,0,7,13,429,263383214.23,613946.89,20560.43,181
CASH_OUT,0,7,13,2142,287320072.29,134136.35,1725.54,181
CASH_IN,0,7,14,6561,931815221.61,142023.35,987.14,182
PAYMENT,0,7,14,4305,36300069.97,8432.07,73.49,182
DEBIT,0,7,14,900,6709796.55,7455.33,179.88,182
TRANSFER,0,7,14,1116,872691732.08,781981.84,16644.92,182
CASH_OUT,0,7,14,4740,615990564.13,129955.82,1002.38,182
CASH_IN,0,7,15,6964,984753240.02,141406.27,947.60,183
PAYMENT,0,7,15,4660,39303481.19,8434.22,71.57,183
DEBIT,0,7,15,954,8184565.29,8579.21,192.23,183
TRANSFER,0,7,15,1166,828331086.26,710404.02,14176.35,183
CASH_OUT,0,7,15,4968,623385655.66,125480.20,1020.80,183
CASH_IN,0,7,16,7819,1103464141.55,141125.99,900.01,184
PAYMENT,0,7,16,5062,43431637.45,8579.94,69.30,184
DEBIT,0,7,16,1033,10491249.85,10156.10,209.08,184
TRANSFER,0,7,16,1356,1215647473.46,896495.19,16840.75,184
CASH_OUT,0,7,16,5564,696646074.29,125205.98,1000.96,184
CASH_IN,0,7,17,11078,1554743042.93,140345.10,760.61,185
PAYMENT,0,7,17,7084,58178546.91,8212.67,57.16,185
DEBIT,0,7,17,1460,13916758.51,9532.03,167.43,185
TRANSFER,0,7,17,1937,1566623580.09,808788.63,12566.29,185
CASH_OUT,0,7,17,7465,922652889.48,123597.17,705.64,185
CASH_IN,0,7,18,13389,1889334817.28,141110.97,685.90,186
PAYMENT,0,7,18,8748,67515582.55,7717.83,49.29,186
DEBIT,0,7,18,1698,11194658.63,6592.85,119.44,186
TRANSFER,0,7,18,2317,1896513296.73,818521.06,11689.61,186
CASH_OUT,0,7,18,9262,1117176894.94,120619.40,616.02,186
CASH_IN,0,7,19,15305,2122788140.26,138699.00,627.80,187
PAYMENT,0,7,19,9706,67437469.12,6948.02,41.95,187
DEBIT,0,7,19,2112,14288089.27,6765.19,105.45,187
TRANSFER,0,7,19,2685,2302009346.02,857359.16,11368.77,187
CASH_OUT,0,7,19,10064,1218771930.78,121102.14,657.13,187
CASH_IN,0,7,20,13871,1909254469.39,137643.61,669.87,188
PAYMENT,0,7,20,9051,65213284.01,7205.09,44.55,188
DEBIT,0,7,20,1783,11999313.25,6729.84,114.30,188
TRANSFER,0,7,20,2436,2022039031.80,830065.28,11926.57,188
CASH_OUT,0,7,20,9197,1132224404.15,123108.01,645.61,188
CASH_IN,0,7,21,11107,1529229670.27,137681.61,746.03,189
PAYMENT,0,7,21,7463,53895571.18,7221.70,48.57,189
DEBIT,0,7,21,1433,9003108.35,6282.70,119.93,189
TRANSFER,0,7,21,1833,1530144697.64,834776.16,13294.61,189
CASH_OUT,0,7,21,6799,838181638.36,123280.14,800.89,189
CASH_IN,0,7,22,8574,1186698610.02,138406.65,852.25,190
PAYMENT,0,7,22,6206,44415760.79,7156.91,52.63,190
DEBIT,0,7,22,1159,6797189.54,5864.70,128.31,190
TRANSFER,0,7,22,1375,1273509918.65,926189.03,17372.29,190
CASH_OUT,0,7,22,5552,675167292.30,121607.94,814.23,190
CASH_IN,0,7,23,6254,864918199.04,138298.40,996.85,191
PAYMENT,0,7,23,4939,34283813.92,6941.45,58.62,191
DEBIT,0,7,23,901,5942352.79,6595.29,159.65,191
TRANSFER,0,7,23,1016,961575319.42,946432.40,21187.80,191
CASH_OUT,0,7,23,4009,500890354.10,124941.47,969.19,191
CASH_IN,0,8,0,2801,393104526.77,140344.35,1536.60,192
PAYMENT,0,8,0,2351,16653237.74,7083.47,85.73,192
DEBIT,0,8,0,443,2826900.59,6381.27,234.59,192
TRANSFER,0,8,0,436,303317523.63,695682.39,22685.24,192
CASH_OUT,0,8,0,2106,266185228.18,126393.75,2278.75,192
CASH_IN,0,8,1,987,138025098.95,139843.06,2557.09,193
PAYMENT,0,8,1,838,12480518.19,14893.22,328.33,193
DEBIT,0,8,1,158,880711.53,5574.12,298.66,193
TRANSFER,0,8,1,180,100002122.67,555567.35,27883.70,193
CASH_OUT,0,8,1,711,87129122.16,122544.48,2351.52,193
CASH_IN,0,8,2,306,42106641.32,137603.40,4577.02,194
PAYMENT,0,8,2,288,1849097.49,6420.48,241.58,194
DEBIT,0,8,2,44,150466.93,3419.70,412.32,194
TRANSFER,0,8,2,26,35322656.80,1358563.72,172082.59,194
CASH_OUT,0,8,2,227,27637589.66,121751.50,4108.43,194
CASH_IN,0,8,3,86,12927871.38,150324.09,8110.81,195
PAYMENT,0,8,3,44,358814.52,8154.88,570.66,195
DEBIT,0,8,3,10,36261.54,3626.15,1083.79,195
TRANSFER,0,8,3,5,1061328.18,212265.64,91551.06,195
CASH_OUT,0,8,3,68,8790241.35,129268.26,6937.96,195
TRANSFER,0,8,4,2,5558213.93,2779106.97,767343.30,196
CASH_OUT,0,8,4,2,5558213.93,2779106.97,767343.30,196
TRANSFER,0,8,5,2,8204694.02,4102347.01,956124.21,197
CASH_OUT,0,8,5,2,8204694.02,4102347.01,956124.21,197
TRANSFER,0,8,7,1,50.00,50.00,0.00,199
TRANSFER,0,8,9,3,6477497.24,2159165.75,1371966.90,201
CASH_OUT,0,8,9,2,6477477.24,3238738.62,732329.97,201
TRANSFER,0,8,10,3,10619956.85,3539985.62,1964408.99,202
CASH_OUT,0,8,10,3,10619956.85,3539985.62,1964408.99,202
TRANSFER,0,8,11,1,2245844.18,2245844.18,0.00,203
CASH_OUT,0,8,11,1,2245844.18,2245844.18,0.00,203
CASH_IN,0,8,12,1273,177119069.96,139135.17,2249.67,204
PAYMENT,0,8,12,831,6399724.41,7701.23,160.14,204
DEBIT,0,8,12,171,788384.18,4610.43,250.09,204
TRANSFER,0,8,12,197,160381008.19,814116.79,39950.16,204
CASH_OUT,0,8,12,1040,137085747.87,131813.22,4927.30,204
CASH_IN,0,8,13,4609,658245033.21,142817.32,1184.64,205
PAYMENT,0,8,13,2839,21755462.44,7663.07,83.66,205
DEBIT,0,8,13,589,5011768.21,8508.94,240.63,205
TRANSFER,0,8,13,787,621144646.38,789256.22,19940.81,205
CASH_OUT,0,8,13,3300,407286725.32,123420.22,1045.91,205
CASH_IN,0,8,14,4623,653404553.76,141337.78,1171.02,206
PAYMENT,0,8,14,3085,24036905.80,7791.54,80.58,206
DEBIT,0,8,14,636,4989825.36,7845.64,221.23,206
TRANSFER,0,8,14,763,615171067.77,806253.04,21618.29,206
CASH_OUT,0,8,14,3340,411009331.77,123056.69,1333.82,206
CASH_IN,0,8,15,5204,731440954.57,140553.60,1091.60,207
PAYMENT,0,8,15,3429,28035078.22,8175.88,81.85,207
DEBIT,0,8,15,716,6810131.76,9511.36,266.48,207
TRANSFER,0,8,15,865,951685491.18,1100214.44,25306.11,207
CASH_OUT,0,8,15,3690,453498599.30,122899.35,1222.19,207
CASH_IN,0,8,16,7454,1042592617.45,139870.22,914.11,208
PAYMENT,0,8,16,4755,39581709.26,8324.23,71.77,208
DEBIT,0,8,16,1013,7074345.21,6983.56,162.47,208
TRANSFER,0,8,16,1177,1114532281.49,946926.32,19041.31,208
CASH_OUT,0,8,16,5009,604502444.36,120683.26,833.41,208
CASH_IN,0,8,17,7461,1037431369.07,139047.23,914.45,209
PAYMENT,0,8,17,4897,43632173.50,8909.98,78.60,209
DEBIT,0,8,17,1076,6199308.04,5761.44,126.66,209
TRANSFER,0,8,17,1232,1147996196.18,931815.09,19005.53,209
CASH_OUT,0,8,17,5388,641571698.60,119074.18,798.36,209
CASH_IN,0,8,18,9117,1276306470.73,139991.93,826.49,210
PAYMENT,0,8,18,5911,56549681.25,9566.86,74.94,210
DEBIT,0,8,18,1151,7971134.46,6925.40,149.82,210
TRANSFER,0,8,18,1458,1524005039.85,1045270.95,19005.52,210
CASH_OUT,0,8,18,6579,777244516.36,118140.22,721.29,210
CASH_IN,0,8,19,10515,1450722051.25,137966.91,766.71,211
PAYMENT,0,8,19,6466,71547185.28,11065.14,82.26,211
DEBIT,0,8,19,1368,11815344.26,8636.95,165.56,211
TRANSFER,0,8,19,1623,1916154499.88,1180625.08,20430.00,211
CASH_OUT,0,8,19,6957,860538900.69,123693.96,1252.67,211
CASH_IN,0,8,20,12836,1777626839.71,138487.60,692.91,212
PAYMENT,0,8,20,8230,92145287.15,11196.27,72.76,212
DEBIT,0,8,20,1639,12611089.26,7694.38,136.43,212
TRANSFER,0,8,20,1990,2431409428.12,1221813.78,18969.58,212
CASH_OUT,0,8,20,8071,1039482367.04,128792.26,901.43,212
CASH_IN,0,8,21,10662,1479117163.60,138727.93,755.96,213
PAYMENT,0,8,21,6796,71983319.86,10592.01,76.29,213
DEBIT,0,8,21,1366,10076748.31,7376.83,149.92,213
TRANSFER,0,8,21,1546,1750786866.65,1132462.40,19799.89,213
CASH_OUT,0,8,21,6187,801014523.64,129467.35,1342.66,213
CASH_IN,0,8,22,7788,1082792224.51,139033.41,895.31,214
PAYMENT,0,8,22,5259,48605440.53,9242.34,75.68,214
DEBIT,0,8,22,967,8273155.96,8555.49,185.05,214
TRANSFER,0,8,22,1203,1399172183.18,1163069.15,23938.08,214
CASH_OUT,0,8,22,4460,581542515.89,130390.70,1084.85,214
CASH_IN,0,8,23,5588,774244506.58,138554.85,1053.87,215
PAYMENT,0,8,23,4019,32982901.34,8206.74,77.19,215
DEBIT,0,8,23,722,4434049.95,6141.34,165.12,215
TRANSFER,0,8,23,869,966140684.62,1111784.45,26954.91,215
CASH_OUT,0,8,23,3261,432197802.95,132535.36,1532.74,215
CASH_IN,0,9,0,3006,426627234.67,141925.23,1502.87,216
PAYMENT,0,9,0,2245,17304913.47,7708.20,96.74,216
DEBIT,0,9,0,385,1810857.15,4703.53,188.54,216
TRANSFER,0,9,0,450,430440492.45,956534.43,33639.85,216
CASH_OUT,0,9,0,1887,248784899.98,131841.49,3253.77,216
CASH_IN,0,9,1,2282,318839754.17,139719.44,1627.28,217
PAYMENT,0,9,1,1727,13418523.11,7769.85,112.79,217
DEBIT,0,9,1,331,1563766.20,4724.37,207.07,217
TRANSFER,0,9,1,336,370060773.24,1101371.35,39994.45,217
CASH_OUT,0,9,1,1370,175768082.98,128297.87,1739.33,217
TRANSFER,0,9,2,1,6583477.48,6583477.48,0.00,218
CASH_OUT,0,9,2,1,6583477.48,6583477.48,0.00,218
TRANSFER,0,9,3,1,4615625.51,4615625.51,0.00,219
CASH_OUT,0,9,3,1,4615625.51,4615625.51,0.00,219
TRANSFER,0,9,4,5,10622583.88,2124516.78,987642.00,220
CASH_OUT,0,9,4,3,10622553.88,3540851.29,374820.49,220
TRANSFER,0,9,6,1,3181495.10,3181495.10,0.00,222
CASH_OUT,0,9,6,1,3181495.10,3181495.10,0.00,222
TRANSFER,0,9,8,3,4127561.51,1375853.84,1084321.02,224
CASH_OUT,0,9,8,2,4127541.51,2063770.76,1365148.42,224
TRANSFER,0,9,9,1,2961835.66,2961835.66,0.00,225
CASH_OUT,0,9,9,1,2961835.66,2961835.66,0.00,225
TRANSFER,0,9,10,2,7376885.94,3688442.97,1185477.93,226
CASH_OUT,0,9,10,2,7376885.94,3688442.97,1185477.93,226
CASH_IN,0,9,12,874,127465836.47,145841.92,2718.16,228
PAYMENT,0,9,12,596,5976955.17,10028.45,232.51,228
DEBIT,0,9,12,106,570117.20,5378.46,362.59,228
TRANSFER,0,9,12,144,154565478.69,1073371.38,59412.19,228
CASH_OUT,0,9,12,708,97124570.28,137181.60,6182.51,228
CASH_IN,0,9,13,1845,268362954.76,145454.18,1929.67,229
PAYMENT,0,9,13,1136,10556231.23,9292.46,163.76,229
DEBIT,0,9,13,253,1914573.72,7567.49,329.04,229
TRANSFER,0,9,13,266,306682780.04,1152942.78,51604.73,229
CASH_OUT,0,9,13,1241,176063620.62,141872.38,4536.17,229
CASH_IN,0,9,14,726,106134610.81,146190.92,3029.78,230
PAYMENT,0,9,14,472,4208459.42,8916.23,224.41,230
DEBIT,0,9,14,94,425652.29,4528.22,359.88,230
TRANSFER,0,9,14,87,113385475.17,1303281.32,95456.04,230
CASH_OUT,0,9,14,647,86658500.06,133938.95,5360.68,230
CASH_IN,0,9,15,4441,633259652.13,142593.93,1209.10,231
PAYMENT,0,9,15,2735,25288061.33,9246.09,102.79,231
DEBIT,0,9,15,553,3493954.34,6318.18,185.90,231
TRANSFER,0,9,15,714,802606774.00,1124099.12,28857.51,231
CASH_OUT,0,9,15,2906,379257679.42,130508.49,1190.06,231
CASH_IN,0,9,16,8024,1161885726.97,144801.31,905.28,232
PAYMENT,0,9,16,4556,42746198.93,9382.40,81.97,232
DEBIT,0,9,16,1022,9587684.40,9381.30,210.77,232
TRANSFER,0,9,16,1142,1404405831.14,1229777.44,25337.98,232
CASH_OUT,0,9,16,5262,680913066.73,129401.95,1213.78,232
CASH_IN,0,9,18,11194,1578006781.59,140968.98,758.07,234
PAYMENT,0,9,18,6656,63576125.36,9551.70,68.83,234
DEBIT,0,9,18,1407,11057643.06,7859.02,153.87,234
TRANSFER,0,9,18,1759,2042551298.84,1161200.28,19031.89,234
CASH_OUT,0,9,18,7088,865381542.86,122091.08,713.87,234
CASH_IN,0,9,19,17589,2472031389.36,140544.17,598.82,235
PAYMENT,0,9,19,10445,104556391.30,10010.19,57.19,235
DEBIT,0,9,19,2247,20829758.64,9270.03,138.79,235
TRANSFER,0,9,19,2729,3265800459.58,1196702.26,15913.19,235
CASH_OUT,0,9,19,10841,1327552883.41,122456.68,580.60,235
CASH_IN,0,9,20,14271,1973221066.87,138267.89,660.20,236
PAYMENT,0,9,20,8843,94638731.03,10702.11,66.78,236
DEBIT,0,9,20,1745,23122176.38,13250.53,224.81,236
TRANSFER,0,9,20,2185,2790545415.85,1277137.49,19205.55,236
CASH_OUT,0,9,20,8526,1093385126.75,128241.28,751.00,236
CASH_IN,0,9,21,10753,1473797353.65,137059.18,753.07,237
PAYMENT,0,9,21,6697,68029355.29,10158.18,74.49,237
DEBIT,0,9,21,1293,16038195.92,12403.86,247.68,237
TRANSFER,0,9,21,1600,1930378863.96,1206486.79,21280.72,237
CASH_OUT,0,9,21,6068,791194591.93,130388.03,1241.09,237
CASH_IN,0,9,22,7817,1098359947.87,140509.14,891.94,238
PAYMENT,0,9,22,5019,47951314.92,9553.96,79.98,238
DEBIT,0,9,22,895,14711861.75,16437.83,404.81,238
TRANSFER,0,9,22,1156,1399958575.28,1211036.83,24798.96,238
CASH_OUT,0,9,22,4529,580714487.24,128221.35,938.46,238
CASH_IN,0,9,23,6306,890411505.24,141200.68,996.41,239
PAYMENT,0,9,23,4421,37151244.37,8403.36,75.97,239
DEBIT,0,9,23,781,11587708.85,14837.02,384.91,239
TRANSFER,0,9,23,863,1048965329.00,1215487.06,28882.63,239
CASH_OUT,0,9,23,3712,477175096.69,128549.33,1030.39,239
CASH_IN,0,10,0,2837,399281518.40,140740.75,1535.56,240
PAYMENT,0,10,0,2165,17833381.58,8237.13,104.86,240
DEBIT,0,10,0,412,3442755.42,8356.20,312.38,240
TRANSFER,0,10,0,420,523993518.60,1247603.62,41837.74,240
CASH_OUT,0,10,0,1760,221218949.51,125692.58,1455.40,240
CASH_IN,0,10,1,1278,178816178.26,139918.76,2205.68,241
PAYMENT,0,10,1,950,6566213.72,6911.80,134.54,241
DEBIT,0,10,1,200,850628.37,4253.14,248.03,241
TRANSFER,0,10,1,184,207043512.47,1125236.48,62372.26,241
CASH_OUT,0,10,1,839,104652967.17,124735.36,3091.96,241
CASH_IN,0,10,2,344,50179040.01,145869.30,4298.48,242
PAYMENT,0,10,2,268,1791365.94,6684.20,260.89,242
DEBIT,0,10,2,36,197368.05,5482.45,705.09,242
TRANSFER,0,10,2,38,48548482.57,1277591.65,159578.61,242
CASH_OUT,0,10,2,224,31927614.45,142533.99,18646.54,242
TRANSFER,0,10,3,2,12186599.01,6093299.50,3256118.43,243
CASH_OUT,0,10,3,2,12186599.01,6093299.50,3256118.43,243
TRANSFER,0,10,4,1,3089540.56,3089540.56,0.00,244
CASH_OUT,0,10,4,1,3089540.56,3089540.56,0.00,244
TRANSFER,0,10,5,2,2963994.05,1481997.02,2095577.45,245
CASH_OUT,0,10,5,1,2963794.05,2963794.05,0.00,245
TRANSFER,0,10,7,2,5590578.34,2795289.17,609526.83,247
CASH_OUT,0,10,7,2,5590578.34,2795289.17,609526.83,247
TRANSFER,0,10,9,3,6710647.87,2236882.62,1870904.10,249
CASH_OUT,0,10,9,2,6710597.87,3355298.93,2548724.85,249
TRANSFER,0,10,10,1,20.00,20.00,0.00,250
CASH_IN,0,10,12,788,120445838.69,152850.05,2954.08,252
PAYMENT,0,10,12,498,4744140.03,9526.39,235.80,252
DEBIT,0,10,12,88,492833.45,5600.38,391.31,252
TRANSFER,0,10,12,110,111552638.38,1014114.89,64325.46,252
CASH_OUT,0,10,12,632,83678455.55,132402.62,6575.66,252
CASH_IN,0,10,13,2929,423591169.88,144619.72,1494.20,253
PAYMENT,0,10,13,1707,15674413.04,9182.43,132.69,253
DEBIT,0,10,13,315,7048822.21,22377.21,944.30,253
TRANSFER,0,10,13,382,482901121.88,1264139.06,42702.84,253
CASH_OUT,0,10,13,2050,263344908.16,128460.93,1854.02,253
CASH_IN,0,10,14,3762,529035709.43,140626.19,1300.63,254
PAYMENT,0,10,14,2083,16616440.67,7977.17,100.12,254
DEBIT,0,10,14,509,2877232.63,5652.72,187.29,254
TRANSFER,0,10,14,547,664358310.80,1214549.01,36123.64,254
CASH_OUT,0,10,14,2510,317616646.67,126540.50,1241.86,254
CASH_IN,0,10,15,5311,755038163.27,142164.97,1092.80,255
PAYMENT,0,10,15,3078,23639526.83,7680.16,80.73,255
DEBIT,0,10,15,665,4652792.15,6996.68,187.82,255
TRANSFER,0,10,15,802,1028771140.21,1282757.03,29569.36,255
CASH_OUT,0,10,15,3310,412523983.31,124629.60,1068.11,255
CASH_IN,0,10,16,6265,892523743.70,142461.89,1010.25,256
PAYMENT,0,10,16,3602,29023178.39,8057.52,78.43,256
DEBIT,0,10,16,811,6187501.81,7629.47,184.00,256
TRANSFER,0,10,16,948,1219136527.47,1286009.00,29523.50,256
CASH_OUT,0,10,16,3972,491094901.02,123639.20,969.11,256
CASH_IN,0,10,17,5278,751496801.77,142382.87,1085.83,257
PAYMENT,0,10,17,3063,23524871.49,7680.34,82.07,257
DEBIT,0,10,17,684,4771711.36,6976.19,192.38,257
TRANSFER,0,10,17,764,1019507156.47,1334433.45,36424.04,257
CASH_OUT,0,10,17,3462,431100415.52,124523.52,3494.34,257
CASH_IN,0,10,18,6905,982013871.16,142217.79,959.37,258
PAYMENT,0,10,18,3796,29800907.39,7850.61,75.31,258
DEBIT,0,10,18,891,4586111.43,5147.15,132.42,258
