action,month,day,hour,count,sum,avg,std,step
CASH_OUT,0,5,23,3271,422396832.24,129133.85,1139.14,143
CASH_IN,0,6,0,2361,331947797.84,140596.27,1645.82,144
PAYMENT,0,6,0,2014,15466119.16,7679.30,94.05,144
DEBIT,0,6,0,198,1191050.48,6015.41,293.62,144
TRANSFER,0,6,0,418,154589660.38,369831.72,10933.16,144
CASH_OUT,0,6,0,1890,241550783.90,127804.65,1506.38,144
CASH_IN,0,6,1,676,93198504.01,137867.61,3063.97,145
PAYMENT,0,6,1,589,3995683.65,6783.84,148.60,145
DEBIT,0,6,1,56,229170.08,4092.32,418.74,145
TRANSFER,0,6,1,114,53616968.45,470324.28,50740.50,145
CASH_OUT,0,6,1,592,84919800.06,143445.61,9814.15,145
CASH_IN,0,6,2,227,31724760.62,139756.65,5433.39,146
PAYMENT,0,6,2,213,1388055.21,6516.69,273.46,146
DEBIT,0,6,2,36,157376.44,4371.57,539.86,146
TRANSFER,0,6,2,21,7460450.85,355259.56,40075.04,146
CASH_OUT,0,6,2,221,28452421.52,128743.99,4759.21,146
CASH_IN,0,6,3,57,7842866.05,137594.14,10702.79,147
PAYMENT,0,6,3,44,288327.66,6552.90,567.99,147
DEBIT,0,6,3,2,2237.53,1118.77,319.78,147
TRANSFER,0,6,3,3,4424915.52,1474971.84,1362319.56,147
CASH_OUT,0,6,3,76,13438190.30,176818.29,47406.06,147
TRANSFER,0,6,4,2,3320345.27,1660172.63,1388814.77,148
CASH_OUT,0,6,4,2,3320345.27,1660172.63,1388814.77,148
TRANSFER,0,6,5,4,5461051.22,1365262.81,912491.46,149
CASH_OUT,0,6,5,2,5461011.22,2730505.61,195484.81,149
TRANSFER,0,6,7,2,7744994.36,3872497.18,258354.81,151
CASH_OUT,0,6,7,2,7744994.36,3872497.18,258354.81,151
TRANSFER,0,6,8,1,3156259.96,3156259.96,0.00,152
CASH_OUT,0,6,8,1,3156259.96,3156259.96,0.00,152
TRANSFER,0,6,9,1,4772765.13,4772765.13,0.00,153
CASH_OUT,0,6,9,1,4772765.13,4772765.13,0.00,153
TRANSFER,0,6,10,1,2314022.10,2314022.10,0.00,154
CASH_OUT,0,6,10,1,2314022.10,2314022.10,0.00,154
CASH_IN,0,6,11,1412,200291187.35,141849.28,2158.72,155
PAYMENT,0,6,11,945,7647299.62,8092.38,144.40,155
DEBIT,0,6,11,93,413268.76,4443.75,328.16,155
TRANSFER,0,6,11,232,97867561.31,421842.94,17124.08,155
CASH_OUT,0,6,11,1096,149023962.76,135970.77,2801.68,155
TRANSFER,0,6,12,2,9764460.87,4882230.44,783332.74,156
CASH_OUT,0,6,12,2,9764460.87,4882230.44,783332.74,156
CASH_IN,0,6,13,4210,604388198.59,143560.14,1227.77,157
PAYMENT,0,6,13,2913,23306185.11,8000.75,83.16,157
DEBIT,0,6,13,308,1764701.33,5729.55,215.72,157
TRANSFER,0,6,13,768,322168948.57,419490.82,9013.08,157
CASH_OUT,0,6,13,3102,405519200.12,130728.30,1176.85,157
CASH_IN,0,6,14,5529,782141550.04,141461.67,1083.96,158
PAYMENT,0,6,14,3726,29772222.55,7990.40,74.07,158
DEBIT,0,6,14,429,2298561.13,5357.95,190.51,158
TRANSFER,0,6,14,927,396116219.00,427309.84,8550.10,158
CASH_OUT,0,6,14,4231,558800190.03,132072.84,1103.78,158
CASH_IN,0,6,15,6106,856797475.38,140320.58,1017.24,159
PAYMENT,0,6,15,4298,33514016.02,7797.58,68.23,159
DEBIT,0,6,15,484,3002392.86,6203.29,204.90,159
TRANSFER,0,6,15,1063,447534310.73,421010.64,8079.38,159
CASH_OUT,0,6,15,4609,593221987.12,128709.48,938.37,159
CASH_IN,0,6,16,6640,928111950.45,139775.90,979.08,160
PAYMENT,0,6,16,4414,35607088.34,8066.85,69.93,160
DEBIT,0,6,16,513,3262759.30,6360.15,203.29,160
TRANSFER,0,6,16,1215,511072820.38,420636.07,8133.06,160
CASH_OUT,0,6,16,4875,622250891.61,127641.21,1317.50,160
CASH_IN,0,6,17,10325,1447413985.93,140185.37,777.54,161
PAYMENT,0,6,17,6927,55526143.44,8015.90,53.93,161
DEBIT,0,6,17,756,5384399.74,7122.22,165.26,161
TRANSFER,0,6,17,1884,879695514.45,466929.68,6886.57,161
CASH_OUT,0,6,17,7670,970485917.01,126530.11,714.03,161
CASH_IN,0,6,18,12637,1775566061.78,140505.35,709.75,162
PAYMENT,0,6,18,8711,69290070.36,7954.32,48.94,162
DEBIT,0,6,18,1023,5699500.25,5571.36,127.62,162
TRANSFER,0,6,18,2539,1259089017.54,495899.57,6276.57,162
CASH_OUT,0,6,18,9405,1156795704.53,122997.95,624.73,162
CASH_IN,0,6,19,13758,1913260802.13,139065.33,669.96,163
PAYMENT,0,6,19,9396,75953933.10,8083.65,47.60,163
DEBIT,0,6,19,1032,8224366.06,7969.35,167.15,163
TRANSFER,0,6,19,2616,1639583593.37,626752.14,8046.80,163
CASH_OUT,0,6,19,10148,1269933892.45,125141.30,723.90,163
CASH_IN,0,6,20,13767,1868731584.63,135739.93,669.32,164
PAYMENT,0,6,20,9499,80234502.50,8446.63,50.04,164
DEBIT,0,6,20,1071,5343847.99,4989.59,112.42,164
TRANSFER,0,6,20,2419,1868372766.02,772374.02,10834.08,164
CASH_OUT,0,6,20,9580,1230425237.20,128436.87,656.16,164
CASH_IN,0,6,21,10692,1479370371.95,138362.36,757.74,165
PAYMENT,0,6,21,7506,64545202.13,8599.15,56.50,165
DEBIT,0,6,21,804,4700206.64,5846.03,150.11,165
TRANSFER,0,6,21,1929,1259523370.66,652941.09,10033.89,165
CASH_OUT,0,6,21,7025,891296604.42,126874.96,753.57,165
CASH_IN,0,6,22,8039,1104074035.36,137339.72,866.71,166
PAYMENT,0,6,22,5942,51270705.11,8628.53,64.61,166
DEBIT,0,6,22,661,3502157.92,5298.27,148.13,166
TRANSFER,0,6,22,1436,1052166942.53,732706.78,13515.32,166
CASH_OUT,0,6,22,5385,682404980.38,126723.30,880.28,166
CASH_IN,0,6,23,5303,736276152.36,138841.44,1089.85,167
PAYMENT,0,6,23,4216,36042701.57,8549.03,76.95,167
DEBIT,0,6,23,448,2467388.74,5507.56,178.42,167
TRANSFER,0,6,23,959,659989697.10,688206.15,16554.53,167
CASH_OUT,0,6,23,3418,443906870.84,129873.28,1971.21,167
CASH_IN,0,7,0,2618,363674015.36,138912.92,1531.90,168
PAYMENT,0,7,0,2186,17098625.13,7821.88,99.00,168
DEBIT,0,7,0,216,879874.74,4073.49,218.13,168
TRANSFER,0,7,0,414,243771896.76,588821.01,19762.98,168
CASH_OUT,0,7,0,1856,233281901.15,125690.68,1471.93,168
CASH_IN,0,7,1,845,119660616.23,141610.20,2689.20,169
PAYMENT,0,7,1,689,5494299.74,7974.31,173.01,169
DEBIT,0,7,1,86,267712.08,3112.93,334.44,169
TRANSFER,0,7,1,157,139037631.87,885590.01,51078.98,169
CASH_OUT,0,7,1,679,89059348.88,131162.52,2471.62,169
CASH_IN,0,7,2,319,45692165.91,143235.63,4775.91,170
PAYMENT,0,7,2,289,2168645.30,7503.96,239.80,170
DEBIT,0,7,2,38,101960.34,2683.17,527.28,170
TRANSFER,0,7,2,32,16126709.43,503959.67,128343.64,170
CASH_OUT,0,7,2,222,33745372.80,152006.18,19907.39,170
TRANSFER,0,7,4,2,9078108.64,4539054.32,1066167.28,172
CASH_OUT,0,7,4,2,9078108.64,4539054.32,1066167.28,172
TRANSFER,0,7,5,2,8594622.80,4297311.40,816455.41,173
CASH_OUT,0,7,5,2,8594622.80,4297311.40,816455.41,173
TRANSFER,0,7,6,1,2904583.71,2904583.71,0.00,174
CASH_OUT,0,7,6,1,2904583.71,2904583.71,0.00,174
TRANSFER,0,7,7,3,11207410.09,3735803.36,733922.68,175
CASH_OUT,0,7,7,3,11207410.09,3735803.36,733922.68,175
TRANSFER,0,7,9,3,3523960.19,1174653.40,774888.60,177
CASH_OUT,0,7,9,2,3523940.19,1761970.09,576336.65,177
TRANSFER,0,7,12,3,8086123.58,2695374.53,1786495.05,180
CASH_OUT,0,7,12,2,8086103.58,4043051.79,1367060.41,180
CASH_IN,0,7,13,2802,391195819.51,139613.07,1467.10,181
PAYMENT,0,7,13,1729,16068121.68,9293.30,130.79,181
DEBIT,0,7,13,207,1069873.04,5168.47,250.08,181
TRANSFER,0,7,13,458,280955571.00,613440.11,18528.71,181
CASH_OUT,0,7,13,2304,300971347.36,130629.93,1336.02,181
CASH_IN,0,7,14,6557,936167187.39,142773.71,997.92,182
PAYMENT,0,7,14,4414,37891042.49,8584.29,74.85,182
DEBIT,0,7,14,520,3738813.10,7190.03,215.19,182
TRANSFER,0,7,14,1128,930374442.72,824800.04,17661.22,182
CASH_OUT,0,7,14,4769,617826337.19,129550.50,932.59,182
CASH_IN,0,7,15,7050,1005497640.21,142623.78,956.83,183
PAYMENT,0,7,15,4546,38806053.59,8536.31,73.49,183
DEBIT,0,7,15,533,4235997.94,7947.46,244.90,183
TRANSFER,0,7,15,1231,862668694.54,700786.92,13543.26,183
CASH_OUT,0,7,15,4888,625843769.83,128036.78,981.81,183
CASH_IN,0,7,16,7999,1134036070.16,141772.23,892.53,184
PAYMENT,0,7,16,5009,42433431.41,8471.44,68.72,184
DEBIT,0,7,16,555,5164057.00,9304.61,272.55,184
TRANSFER,0,7,16,1337,1225853676.35,916868.87,17577.59,184
CASH_OUT,0,7,16,5598,709964139.82,126824.61,1005.13,184
CASH_IN,0,7,17,11092,1558653250.08,140520.49,751.67,185
PAYMENT,0,7,17,7061,59093510.76,8369.00,58.52,185
DEBIT,0,7,17,843,7553552.10,8960.32,212.83,185
TRANSFER,0,7,17,1914,1528705793.63,798696.86,12547.91,185
CASH_OUT,0,7,17,7494,928628136.06,123916.22,712.73,185
CASH_IN,0,7,18,13560,1913865583.87,141140.53,678.59,186
PAYMENT,0,7,18,8686,68319133.66,7865.43,50.27,186
DEBIT,0,7,18,972,6127773.98,6304.29,147.66,186
TRANSFER,0,7,18,2434,1971525848.44,809994.19,11599.93,186
CASH_OUT,0,7,18,9387,1137921024.47,121223.08,613.27,186
CASH_IN,0,7,19,15421,2173598196.78,140950.53,643.42,187
PAYMENT,0,7,19,9778,69144913.72,7071.48,41.37,187
DEBIT,0,7,19,1174,7380422.19,6286.56,134.19,187
TRANSFER,0,7,19,2764,2355060307.18,852047.87,11157.68,187
CASH_OUT,0,7,19,10314,1259739037.62,122138.75,587.53,187
CASH_IN,0,7,20,13860,1920214487.25,138543.61,666.50,188
PAYMENT,0,7,20,9295,67677947.63,7281.11,44.28,188
DEBIT,0,7,20,1037,6658645.92,6421.07,146.22,188
TRANSFER,0,7,20,2445,2035778863.55,832629.39,11627.20,188
CASH_OUT,0,7,20,9328,1148993215.72,123176.80,679.46,188
CASH_IN,0,7,21,11116,1535047944.77,138093.55,744.57,189
PAYMENT,0,7,21,7465,53429494.29,7157.33,48.36,189
DEBIT,0,7,21,824,5019277.94,6091.36,149.20,189
TRANSFER,0,7,21,2032,1665916497.45,819840.80,12651.50,189
CASH_OUT,0,7,21,6987,859516501.83,123016.53,729.70,189
CASH_IN,0,7,22,8764,1213271135.42,138438.06,843.23,190
PAYMENT,0,7,22,6322,45810666.93,7246.23,53.01,190
DEBIT,0,7,22,658,3742087.16,5687.06,165.66,190
TRANSFER,0,7,22,1430,1367686970.96,956424.46,17564.59,190
CASH_OUT,0,7,22,5714,702736067.49,122984.96,968.05,190
CASH_IN,0,7,23,6328,873217760.05,137992.69,1000.09,191
PAYMENT,0,7,23,4891,34468486.30,7047.33,58.52,191
DEBIT,0,7,23,496,3084667.45,6219.09,206.87,191
TRANSFER,0,7,23,946,895656415.51,946782.68,21690.79,191
CASH_OUT,0,7,23,4148,511552123.66,123325.01,933.84,191
CASH_IN,0,8,0,2775,382824539.71,137954.79,1489.01,192
PAYMENT,0,8,0,2390,16836655.59,7044.63,85.75,192
DEBIT,0,8,0,242,1346786.87,5565.23,261.14,192
TRANSFER,0,8,0,429,310371941.21,723477.72,22852.35,192
CASH_OUT,0,8,0,2156,263697187.60,122308.53,1284.30,192
CASH_IN,0,8,1,957,128979928.18,134775.26,2542.61,193
PAYMENT,0,8,1,798,11964877.22,14993.58,324.28,193
DEBIT,0,8,1,102,468350.98,4591.68,285.94,193
TRANSFER,0,8,1,169,93597565.14,553831.75,28385.43,193
CASH_OUT,0,8,1,677,86073437.28,127139.49,2367.45,193
CASH_IN,0,8,2,317,42805036.10,135031.66,4537.87,194
PAYMENT,0,8,2,314,1944850.07,6193.79,214.11,194
DEBIT,0,8,2,43,170338.43,3961.36,445.00,194
TRANSFER,0,8,2,34,50519296.02,1485861.65,248093.64,194
CASH_OUT,0,8,2,243,37744937.92,155328.96,31603.54,194
CASH_IN,0,8,3,79,11564425.28,146385.13,10590.47,195
PAYMENT,0,8,3,38,250892.59,6602.44,663.84,195
DEBIT,0,8,3,4,9922.38,2480.59,1084.21,195
TRANSFER,0,8,3,7,7117021.90,1016717.41,413225.28,195
CASH_OUT,0,8,3,71,12491845.49,175941.49,47799.53,195
TRANSFER,0,8,4,4,8947734.48,2236933.62,914808.01,196
CASH_OUT,0,8,4,4,8947734.48,2236933.62,914808.01,196
TRANSFER,0,8,5,2,5842556.48,2921278.24,480469.28,197
CASH_OUT,0,8,5,2,5842556.48,2921278.24,480469.28,197
TRANSFER,0,8,6,2,4539295.88,2269647.94,638584.31,198
CASH_OUT,0,8,6,2,4539295.88,2269647.94,638584.31,198
TRANSFER,0,8,7,4,16227049.40,4056762.35,444648.39,199
CASH_OUT,0,8,7,4,16227049.40,4056762.35,444648.39,199
TRANSFER,0,8,8,1,10.00,10.00,0.00,200
TRANSFER,0,8,9,2,9678241.79,4839120.89,87931.28,201
CASH_OUT,0,8,9,2,9678241.79,4839120.89,87931.28,201
TRANSFER,0,8,10,2,2476580.46,1238290.23,1751136.13,202
CASH_OUT,0,8,10,1,2476530.46,2476530.46,0.00,202
TRANSFER,0,8,11,2,3614515.30,1807257.65,195958.29,203
CASH_OUT,0,8,11,2,3614515.30,1807257.65,195958.29,203
CASH_IN,0,8,12,1276,179425093.78,140615.28,2187.51,204
PAYMENT,0,8,12,846,6286180.69,7430.47,149.06,204
DEBIT,0,8,12,77,330109.28,4287.13,343.92,204
TRANSFER,0,8,12,188,133073531.20,707837.93,34412.02,204
CASH_OUT,0,8,12,1051,133001618.59,126547.69,2556.55,204
CASH_IN,0,8,13,4567,649110019.86,142130.51,1167.13,205
PAYMENT,0,8,13,2920,22715335.39,7779.22,84.53,205
DEBIT,0,8,13,382,2998950.14,7850.65,273.78,205
TRANSFER,0,8,13,828,671307743.87,810758.14,19654.10,205
CASH_OUT,0,8,13,3325,417520194.98,125569.98,1471.51,205
CASH_IN,0,8,14,4586,647650125.44,141223.32,1180.02,206
PAYMENT,0,8,14,3224,24995667.75,7753.00,80.52,206
DEBIT,0,8,14,343,2367121.88,6901.23,262.43,206
TRANSFER,0,8,14,795,654399565.12,823144.11,20020.32,206
CASH_OUT,0,8,14,3296,410384958.07,124510.00,1406.66,206
CASH_IN,0,8,15,5407,754989080.14,139631.79,1060.57,207
PAYMENT,0,8,15,3413,27870507.68,8165.99,83.01,207
DEBIT,0,8,15,400,3905789.37,9764.47,359.06,207
TRANSFER,0,8,15,931,1073981712.71,1153578.64,26620.90,207
CASH_OUT,0,8,15,3699,465959525.52,125969.05,2007.35,207
CASH_IN,0,8,16,7610,1070606136.65,140684.12,907.86,208
PAYMENT,0,8,16,4731,39431025.74,8334.61,73.49,208
DEBIT,0,8,16,564,3829748.29,6790.33,202.65,208
TRANSFER,0,8,16,1251,1202017354.51,960845.21,19587.96,208
CASH_OUT,0,8,16,5136,629551813.09,122576.29,941.76,208
CASH_IN,0,8,17,7805,1089002556.18,139526.27,891.95,209
PAYMENT,0,8,17,4859,43294655.19,8910.20,76.69,209
DEBIT,0,8,17,600,3101149.83,5168.58,154.57,209
TRANSFER,0,8,17,1240,1235106497.85,996053.63,19830.96,209
CASH_OUT,0,8,17,5422,650780148.07,120025.85,800.97,209
CASH_IN,0,8,18,9467,1320337482.95,139467.36,806.90,210
PAYMENT,0,8,18,5696,54570657.19,9580.52,77.19,210
DEBIT,0,8,18,747,4875662.17,6526.99,174.93,210
TRANSFER,0,8,18,1448,1586127935.19,1095392.22,19906.69,210
CASH_OUT,0,8,18,6586,782490736.87,118811.23,719.25,210
CASH_IN,0,8,19,10812,1496139502.50,138377.68,756.40,211
PAYMENT,0,8,19,6431,69878715.31,10865.92,81.37,211
DEBIT,0,8,19,721,5947482.78,8248.94,222.02,211
TRANSFER,0,8,19,1758,2034649178.00,1157365.86,19712.59,211
CASH_OUT,0,8,19,7247,887465293.51,122459.68,714.23,211
CASH_IN,0,8,20,13404,1869449901.11,139469.55,683.86,212
PAYMENT,0,8,20,8225,93141479.29,11324.19,72.57,212
DEBIT,0,8,20,878,6559173.62,7470.58,184.72,212
TRANSFER,0,8,20,2109,2572207702.59,1219633.81,18016.00,212
CASH_OUT,0,8,20,8268,1068474120.90,129230.06,845.73,212
CASH_IN,0,8,21,10783,1499397459.26,139051.98,768.32,213
PAYMENT,0,8,21,6857,71212127.32,10385.32,75.70,213
DEBIT,0,8,21,780,5499748.75,7050.96,182.79,213
TRANSFER,0,8,21,1599,1764430375.27,1103458.65,19386.20,213
CASH_OUT,0,8,21,6353,821714775.21,129342.79,813.16,213
CASH_IN,0,8,22,7859,1100936290.84,140086.05,902.91,214
PAYMENT,0,8,22,5311,49688354.39,9355.74,75.09,214
DEBIT,0,8,22,578,4270629.92,7388.63,217.93,214
TRANSFER,0,8,22,1149,1327657746.50,1155489.77,23651.64,214
CASH_OUT,0,8,22,4576,607796727.22,132822.71,1635.08,214
CASH_IN,0,8,23,5906,828756066.54,140324.43,1034.03,215
PAYMENT,0,8,23,4088,33622923.74,8224.79,75.39,215
DEBIT,0,8,23,435,2576298.04,5922.52,216.59,215
TRANSFER,0,8,23,856,931863136.89,1088625.16,25766.19,215
CASH_OUT,0,8,23,3343,442877986.76,132479.21,1126.86,215
CASH_IN,0,9,0,3068,432489780.02,140967.99,1489.58,216
PAYMENT,0,9,0,2290,17726218.69,7740.71,95.98,216
DEBIT,0,9,0,259,1035187.21,3996.86,208.68,216
TRANSFER,0,9,0,422,411449514.08,974998.85,33363.50,216
CASH_OUT,0,9,0,2008,263808939.20,131378.95,2698.24,216
CASH_IN,0,9,1,2253,322099430.13,142964.68,1722.52,217
PAYMENT,0,9,1,1686,12934049.38,7671.44,114.55,217
DEBIT,0,9,1,205,886504.01,4324.41,215.22,217
TRANSFER,0,9,1,371,435735156.64,1174488.29,44580.39,217
CASH_OUT,0,9,1,1337,180002458.80,134631.61,1806.58,217
TRANSFER,0,9,3,2,7748560.34,3874280.17,578297.09,219
CASH_OUT,0,9,3,2,7748560.34,3874280.17,578297.09,219
TRANSFER,0,9,5,1,2860836.09,2860836.09,0.00,221
CASH_OUT,0,9,5,1,2860836.09,2860836.09,0.00,221
TRANSFER,0,9,7,2,6219054.23,3109527.12,124096.32,223
CASH_OUT,0,9,7,2,6219054.23,3109527.12,124096.32,223
TRANSFER,0,9,8,2,4337701.38,2168850.69,1657817.73,224
CASH_OUT,0,9,8,2,4337701.38,2168850.69,1657817.73,224
TRANSFER,0,9,9,1,5874024.97,5874024.97,0.00,225
CASH_OUT,0,9,9,1,5874024.97,5874024.97,0.00,225
TRANSFER,0,9,10,1,20.00,20.00,0.00,226
TRANSFER,0,9,11,2,6529826.74,3264913.37,1531407.87,227
CASH_OUT,0,9,11,2,6529826.74,3264913.37,1531407.87,227
CASH_IN,0,9,12,861,119371440.69,138642.79,2667.55,228
PAYMENT,0,9,12,557,5641174.71,10127.78,231.97,228
DEBIT,0,9,12,76,371809.40,4892.23,415.38,228
TRANSFER,0,9,12,163,156586784.18,960655.12,52785.00,228
CASH_OUT,0,9,12,723,101281163.26,140084.60,5374.93,228
CASH_IN,0,9,13,1738,250958222.05,144394.83,1956.95,229
PAYMENT,0,9,13,1127,10801963.03,9584.71,164.78,229
DEBIT,0,9,13,118,887080.91,7517.63,505.06,229
TRANSFER,0,9,13,266,305591121.35,1148838.80,48303.95,229
CASH_OUT,0,9,13,1214,160251482.22,132002.87,1887.14,229
CASH_IN,0,9,14,779,113419698.96,145596.53,2930.22,230
PAYMENT,0,9,14,511,4512825.71,8831.36,223.22,230
DEBIT,0,9,14,53,177755.64,3353.88,311.67,230
TRANSFER,0,9,14,99,132598917.76,1339383.01,92461.27,230
CASH_OUT,0,9,14,677,87945392.62,129904.57,2337.39,230
CASH_IN,0,9,15,4382,634355684.08,144763.96,1215.74,231
PAYMENT,0,9,15,2692,25034729.30,9299.68,104.25,231
DEBIT,0,9,15,316,1933523.46,6118.75,244.97,231
TRANSFER,0,9,15,655,760170142.08,1160565.10,30573.65,231
CASH_OUT,0,9,15,2903,393452741.88,135533.15,2169.27,231
CASH_IN,0,9,16,8083,1164552723.95,144074.32,919.80,232
PAYMENT,0,9,16,4712,44089951.88,9356.95,79.26,232
DEBIT,0,9,16,612,5329817.52,8708.85,250.74,232
TRANSFER,0,9,16,1244,1578802474.30,1269133.82,23959.03,232
CASH_OUT,0,9,16,5237,679711526.18,129790.25,1222.42,232
TRANSFER,0,9,17,3,11190697.26,3730232.42,2403443.33,233
CASH_OUT,0,9,17,2,11190677.26,5595338.63,1494801.76,233
CASH_IN,0,9,18,11366,1622823118.30,142778.74,751.06,234
PAYMENT,0,9,18,6649,63830059.38,9599.95,68.87,234
DEBIT,0,9,18,812,5954893.40,7333.61,192.65,234
TRANSFER,0,9,18,1807,2117805741.24,1172000.96,19087.32,234
CASH_OUT,0,9,18,7253,898401902.26,123866.25,704.82,234
CASH_IN,0,9,19,17726,2492327537.42,140602.93,597.39,235
PAYMENT,0,9,19,10401,104132150.93,10011.74,57.28,235
DEBIT,0,9,19,1324,12164107.52,9187.39,178.46,235
TRANSFER,0,9,19,2738,3380559234.51,1234681.97,16529.74,235
CASH_OUT,0,9,19,11297,1397968208.51,123746.85,589.60,235
CASH_IN,0,9,20,14231,1985148038.97,139494.63,668.91,236
PAYMENT,0,9,20,8727,93579412.78,10722.98,66.64,236
DEBIT,0,9,20,1032,13622856.43,13200.44,292.71,236
TRANSFER,0,9,20,2183,2828234871.65,1295572.55,18728.81,236
CASH_OUT,0,9,20,8615,1107392929.43,128542.42,970.82,236
CASH_IN,0,9,21,11047,1535024970.62,138954.01,754.69,237
PAYMENT,0,9,21,6688,68071685.49,10178.18,73.65,237
DEBIT,0,9,21,752,9006148.83,11976.26,321.61,237
TRANSFER,0,9,21,1639,2004174567.36,1222803.27,21626.69,237
CASH_OUT,0,9,21,6323,805284449.47,127357.97,786.14,237
CASH_IN,0,9,22,8010,1119121840.16,139715.59,889.85,238
PAYMENT,0,9,22,5168,49659143.49,9608.97,78.68,238
DEBIT,0,9,22,505,8276232.81,16388.58,540.16,238
TRANSFER,0,9,22,1182,1416699168.30,1198561.06,24234.57,238
CASH_OUT,0,9,22,4690,605578436.15,129121.20,1443.86,238
CASH_IN,0,9,23,6391,878437522.11,137449.15,979.93,239
PAYMENT,0,9,23,4301,35909710.51,8349.15,76.04,239
DEBIT,0,9,23,476,7724251.16,16227.42,530.03,239
TRANSFER,0,9,23,931,1173670383.88,1260655.62,28947.21,239
CASH_OUT,0,9,23,3811,493238699.00,129425.01,1313.70,239
CASH_IN,0,10,0,2960,423255473.57,142991.71,1487.21,240
PAYMENT,0,10,0,2180,17558762.83,8054.48,101.06,240
DEBIT,0,10,0,240,2185615.69,9106.73,423.04,240
TRANSFER,0,10,0,410,551770116.06,1345780.77,44323.70,240
CASH_OUT,0,10,0,1774,221270356.59,124729.63,1552.01,240
CASH_IN,0,10,1,1388,194225589.24,139931.98,2187.52,241
PAYMENT,0,10,1,1009,6969188.50,6907.03,132.57,241
DEBIT,0,10,1,121,382718.01,3162.96,265.76,241
TRANSFER,0,10,1,193,213914799.32,1108366.84,56683.83,241
CASH_OUT,0,10,1,760,96823722.31,127399.63,2205.08,241
CASH_IN,0,10,2,357,51396213.06,143966.98,4158.92,242
PAYMENT,0,10,2,271,1795422.24,6625.17,230.59,242
DEBIT,0,10,2,26,135740.66,5220.79,814.15,242
TRANSFER,0,10,2,39,53834427.56,1380369.94,169752.03,242
CASH_OUT,0,10,2,214,25913253.15,121089.97,4311.07,242
TRANSFER,0,10,3,2,3193715.08,1596857.54,676248.81,243
CASH_OUT,0,10,3,2,3193715.08,1596857.54,676248.81,243
TRANSFER,0,10,4,1,50.00,50.00,0.00,244
TRANSFER,0,10,5,3,5690649.23,1896883.08,2323179.45,245
CASH_OUT,0,10,5,1,5690619.23,5690619.23,0.00,245
TRANSFER,0,10,8,1,3207637.63,3207637.63,0.00,248
CASH_OUT,0,10,8,1,3207637.63,3207637.63,0.00,248
TRANSFER,0,10,9,2,1942820.84,971410.42,1373753.51,249
CASH_OUT,0,10,9,1,1942800.84,1942800.84,0.00,249
TRANSFER,0,10,11,1,3196410.21,3196410.21,0.00,251
CASH_OUT,0,10,11,1,3196410.21,3196410.21,0.00,251
CASH_IN,0,10,12,813,122287114.12,150414.65,2936.21,252
PAYMENT,0,10,12,441,4279944.23,9705.09,279.64,252
DEBIT,0,10,12,42,244891.09,5830.74,674.55,252
TRANSFER,0,10,12,98,85769234.12,875196.27,66113.60,252
CASH_OUT,0,10,12,665,91875148.76,138158.12,6729.87,252
CASH_IN,0,10,13,2899,412163514.88,142174.38,1516.39,253
PAYMENT,0,10,13,1757,16352313.93,9306.95,130.13,253
DEBIT,0,10,13,193,4653976.13,24113.87,1208.98,253
TRANSFER,0,10,13,401,491795637.70,1226423.04,44273.23,253
CASH_OUT,0,10,13,2042,272803406.30,133596.18,3624.38,253
CASH_IN,0,10,14,3783,539111605.56,142509.02,1309.04,254
PAYMENT,0,10,14,2136,17407293.18,8149.48,98.99,254
DEBIT,0,10,14,249,1250180.46,5020.81,223.53,254
TRANSFER,0,10,14,603,704078523.65,1167626.08,33064.85,254
CASH_OUT,0,10,14,2505,320119411.96,127792.18,1496.55,254
CASH_IN,0,10,15,5188,737508444.57,142156.60,1118.87,255
PAYMENT,0,10,15,3116,24134500.64,7745.35,81.65,255
DEBIT,0,10,15,367,2437378.17,6641.36,244.99,255
TRANSFER,0,10,15,783,990782439.50,1265367.10,31945.06,255
CASH_OUT,0,10,15,3546,450330628.73,126996.79,1361.99,255
CASH_IN,0,10,16,6170,884054059.14,143282.67,1022.52,256
PAYMENT,0,10,16,3703,29806812.41,8049.37,76.38,256
DEBIT,0,10,16,439,3112951.55,7091.01,232.95,256
TRANSFER,0,10,16,917,1171830676.42,1277896.05,29944.60,256
CASH_OUT,0,10,16,3969,483764216.63,121885.67,947.41,256
CASH_IN,0,10,17,5277,754510089.84,142980.88,1122.05,257
PAYMENT,0,10,17,2925,22417569.23,7664.13,84.65,257
DEBIT,0,10,17,352,2113644.27,6004.67,227.66,257
TRANSFER,0,10,17,730,909395600.61,1245747.40,32331.53,257
CASH_OUT,0,10,17,3511,424510801.97,120908.80,995.20,257
CASH_IN,0,10,18,6784,956002186.22,140920.13,963.96,258
PAYMENT,0,10,18,3924,30319847.03,7726.77,72.29,258
DEBIT,0,10,18,481,2386951.05,4962.48,173.67,258
TRANSFER,0,10,18,1029,1264991965.88,1229341.07,27281.78,258
CASH_OUT,0,10,18,4585,555229686.49,121096.99,1403.42,258
CASH_IN,0,10,19,17103,2380992173.90,139214.88,609.25,259
PAYMENT,0,10,19,9886,76010994.28,7688.75,45.96,259
DEBIT,0,10,19,1184,6149821.20,5194.11,107.66,259
TRANSFER,0,10,19,2661,3479141948.87,1307456.58,17912.26,259
CASH_OUT,0,10,19,10519,1233151866.46,117230.90,553.35,259
